  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     9176        2.131        4.965            4      577.848      602.521      565.290
     9177        2.103        4.992            5      579.297      608.081      565.274
     9178        2.241        4.899            5      574.394      573.447      564.983
     9179        2.144        4.943            6      579.079      600.670      569.460
     9180        2.122        4.956            6      581.034      612.557      572.460
     9181        2.158        5.044            3      589.986      620.884      580.991
     9182        2.169        4.960            6      584.589      645.445      569.316
     9183        2.182        5.076            3      598.312      665.103      592.441
     9184        2.025        5.019            3      587.850      639.527      573.718
     9185        2.247        4.980            3      581.252      619.723      583.937
     9186        2.139        4.940            5      576.651      598.463      568.306
     9187        2.070        4.983            3      583.201      601.495      561.377
     9188        2.270        4.965            6      585.674      580.282      584.479
     9189        2.117        5.020            4      589.971      530.280      595.691
     9190        2.067        4.937            6      578.374      575.007      562.483
     9191        1.981        4.889            7      574.692      569.165      560.416
     9192        2.074        5.016            5      594.689      572.497      582.767
     9193        2.178        5.026            4      594.576      579.372      602.540
     9194        2.127        4.961            3      586.394      561.294      583.310
     9195        2.075        4.997            4      587.068      574.102      586.821
     9196        2.101        4.967            3      581.655      605.244      584.720
     9197        2.167        4.960            4      576.228      590.315      551.842
     9198        2.166        5.041            4      590.270      601.832      586.262
     9199        2.235        4.951            4      584.970      605.029      594.446
     9200        2.175        4.874            5      570.850      577.510      571.304
     9201        2.033        4.927            4      574.398      570.409      557.943
     9202        2.147        4.934            3      576.158      586.788      569.328
     9203        2.095        4.958            4      579.225      580.888      568.540
     9204        2.034        4.994            3      585.875      568.021      581.797
     9205        2.155        4.983            3      581.031      545.099      559.263
     9206        2.133        5.002            4      584.108      549.460      582.985
     9207        2.045        5.011            4      592.507      544.338      602.905
     9208        2.176        5.013            4      593.071      602.168      598.621
     9209        1.987        4.953            5      582.200      581.779      573.120
     9210        1.968        5.026            2      591.332      608.054      601.932
     9211        2.094        5.014            3      591.230      579.972      608.327
     9212        2.092        4.985            3      587.514      598.838      587.145
     9213        2.103        4.962            5      588.333      601.591      613.396
     9214        2.066        5.072            4      596.039      621.324      612.999
     9215        2.073        4.934            3      573.655      605.444      572.713
     9216        2.231        4.960            4      584.923      605.734      597.582
     9217        2.206        4.944            3      582.847      593.169      582.442
     9218        2.057        4.965            4      588.448      584.773      591.960
     9219        2.159        4.963            6      573.138      582.196      570.461
     9220        2.177        4.915            5      572.807      544.036      574.398
     9221        2.093        4.923            6      582.761      589.320      578.907
     9222        2.093        4.956            5      577.512      597.225      553.821
     9223        2.124        5.011            3      587.323      590.749      587.514
     9224        2.099        4.948            5      580.535      546.339      563.964
     9225        2.143        4.965            3      581.627      564.417      566.243
     9226        2.063        5.087            2      599.552      597.877      579.528
     9227        2.111        5.016            4      589.749      599.071      587.877
     9228        2.116        4.973            5      591.552      621.801      602.803
     9229        2.039        5.035            4      597.764      597.388      598.808
     9230        2.129        4.964            5      589.557      596.040      600.964
     9231        2.108        4.953            3      580.994      575.260      575.998
     9232        2.286        4.921            4      580.248      589.260      589.031
     9233        2.215        4.920            6      580.635      588.906      593.464
     9234        2.130        5.011            4      589.490      603.980      606.523
     9235        2.061        4.980            3      590.256      626.775      576.414
     9236        2.081        5.001            3      586.845      610.439      579.056
     9237        2.079        5.014            5      588.712      657.613      574.286
     9238        2.040        4.982            4      584.310      639.373      576.794
     9239        2.150        4.996            4      589.730      626.331      588.526
     9240        2.057        5.055            4      594.638      621.894      593.868
     9241        2.019        4.988            3      585.470      585.176      574.359
     9242        2.167        5.011            4      585.770      581.019      574.942
     9243        2.166        4.978            3      580.570      570.280      574.614
     9244        2.094        5.084            3      596.619      607.285      605.554
     9245        2.171        5.029            2      590.032      575.355      608.231
     9246        2.095        5.044            3      593.781      615.086      593.799
     9247        2.041        4.971            5      587.768      576.897      575.018
     9248        2.034        4.989            2      588.849      607.973      584.691
     9249        2.134        5.009            4      590.707      573.704      565.992
     9250        2.053        5.029            4      595.456      584.393      584.500
     9251        2.110        4.998            4      589.044      600.594      576.479
     9252        2.063        4.999            3      597.012      601.065      590.916
     9253        2.087        4.996            2      590.284      593.589      592.454
     9254        2.050        5.018            4      589.225      627.097      582.656
     9255        2.008        5.079            2      597.918      598.076      603.249
     9256        2.016        4.975            5      585.458      589.535      568.272
     9257        1.966        5.003            4      588.824      611.569      580.063
     9258        2.089        5.005            4      590.493      631.154      573.284
     9259        2.153        5.035            3      599.034      609.009      595.457
     9260        1.996        5.068            2      602.846      602.591      607.603
     9261        2.129        4.923            5      581.052      565.450      561.592
     9262        2.046        4.973            4      586.313      566.632      567.414
     9263        2.126        4.981            4      586.175      608.839      587.646
     9264        2.010        5.011            4      587.689      639.602      583.037
     9265        1.998        5.047            3      599.991      640.280      595.361
     9266        2.086        5.018            4      588.592      595.815      582.792
     9267        2.200        5.050            3      588.087      574.357      595.644
     9268        1.928        5.076            4      598.223      611.325      601.549
     9269        2.149        4.980            3      583.254      652.224      567.020
     9270        2.011        5.020            3      594.370      624.610      593.312
     9271        2.051        4.944            4      580.247      627.705      573.324
     9272        2.044        4.991            3      592.427      620.351      599.217
     9273        2.103        4.958            3      587.292      655.320      597.671
     9274        2.087        4.951            4      580.413      621.224      568.720
     9275        1.987        4.948            4      581.272      594.001      579.936
     9276        2.016        4.974            5      586.455      630.841      588.967
     9277        2.174        5.052            3      600.484      669.988      606.666
     9278        1.918        4.974            4      582.359      628.076      568.289
     9279        2.181        4.922            6      574.756      623.472      546.453
     9280        2.051        4.909            7      573.194      616.632      557.770
     9281        2.108        4.896            8      573.726      613.352      548.699
     9282        2.001        4.932            3      577.201      620.659      576.931
     9283        2.016        5.020            2      590.445      648.812      574.737
     9284        2.077        5.063            4      599.136      678.021      609.721
     9285        1.991        5.055            2      593.460      663.179      585.000
     9286        1.997        5.011            2      586.604      644.483      581.786
     9287        2.030        5.011            4      587.452      625.919      577.828
     9288        2.087        4.960            4      579.290      645.781      568.891
     9289        2.075        4.983            4      587.874      651.278      575.770
     9290        2.013        5.058            1      592.878      607.144      587.771
     9291        2.268        4.871            4      568.646      627.995      543.889
     9292        2.157        4.962            4      581.265      610.464      566.676
     9293        2.090        4.949            8      576.357      617.065      549.062
     9294        1.976        4.968            4      581.137      593.420      571.917
     9295        1.998        4.916            7      580.593      641.615      578.457
     9296        2.163        4.912            6      576.636      620.149      542.814
     9297        2.189        4.808            5      564.174      602.646      537.089
     9298        2.313        4.939            8      580.508      617.928      562.405
     9299        2.203        4.932            6      582.301      630.658      568.094
     9300        2.019        4.983            5      582.854      627.088      565.327
     9301        1.987        5.050            4      591.038      631.298      589.836
     9302        2.075        4.932            4      573.516      619.834      557.494
     9303        2.198        4.930            7      576.969      603.486      547.337
     9304        2.018        4.977            5      577.309      612.210      563.069
     9305        2.004        5.059            4      593.758      627.058      598.773
     9306        1.904        4.995            3      583.692      664.531      573.969
     9307        1.917        5.011            3      590.043      635.147      582.076
     9308        2.092        4.901            6      574.502      615.007      555.859
     9309        2.020        4.981            4      586.042      622.223      572.454
     9310        2.008        5.000            4      589.577      680.213      583.507
     9311        1.920        5.044            3      590.549      671.387      579.021
     9312        1.793        5.095            4      600.053      669.132      599.807
     9313        1.971        4.998            2      588.764      654.022      571.013
     9314        1.991        5.019            3      589.700      655.746      578.527
     9315        2.000        5.049            3      593.399      668.937      587.738
     9316        2.038        5.037            4      592.498      648.811      595.352
     9317        2.034        5.055            4      593.841      634.890      593.836
     9318        1.932        5.044            5      595.625      605.741      596.192
     9319        2.058        5.089            2      600.287      663.766      606.484
     9320        2.028        4.947            4      584.210      614.338      573.831
     9321        2.060        5.002            4      589.243      602.902      591.771
     9322        1.971        5.027            2      593.967      601.537      594.263
     9323        2.033        5.052            3      597.709      607.057      600.030
     9324        2.242        4.947            4      582.589      598.715      571.416
     9325        2.009        4.939            5      581.186      581.211      564.262
     9326        2.039        5.023            3      590.416      638.187      603.475
     9327        1.837        4.992            3      590.373      621.310      594.427
     9328        1.936        5.016            3      589.130      633.648      576.576
     9329        2.013        5.033            4      592.302      655.500      600.275
     9330        2.038        5.032            4      591.011      645.084      585.119
     9331        2.027        5.023            4      589.570      683.460      579.829
     9332        1.996        4.979            3      590.796      635.115      595.613
     9333        2.125        4.968            4      588.853      643.993      575.276
     9334        1.942        4.998            3      588.339      657.849      585.601
     9335        1.832        4.977            4      587.786      645.922      570.374
     9336        1.865        4.972            4      588.216      635.707      577.565
     9337        1.956        5.013            4      595.924      688.401      592.225
     9338        1.873        5.021            4      590.122      665.339      578.510
     9339        1.980        5.065            2      599.047      654.004      593.665
     9340        1.936        4.944            2      579.480      645.709      568.124
     9341        1.996        5.019            5      596.307      660.806      595.805
     9342        1.791        5.010            5      589.270      654.213      585.953
     9343        1.882        5.023            3      589.722      657.724      584.594
     9344        1.946        4.968            4      583.441      645.512      574.214
     9345        1.926        4.950            4      577.400      630.099      570.516
     9346        1.960        4.964            5      583.359      634.001      565.623
     9347        1.941        4.976            4      586.534      611.685      580.301
     9348        1.941        4.996            3      585.807      618.750      573.820
     9349        1.966        4.987            6      591.820      642.071      579.284
     9350        1.993        4.986            3      588.470      615.675      580.911
     9351        2.112        4.930            6      579.577      650.500      558.078
     9352        1.853        5.074            2      595.531      650.382      593.563
     9353        1.901        4.994            3      592.036      652.471      566.204
     9354        2.016        5.014            3      592.959      643.752      588.839
     9355        1.819        5.066            4      598.242      659.742      585.431
     9356        2.024        4.997            3      594.681      637.681      578.951
     9357        1.953        5.061            5      601.403      636.220      594.536
     9358        1.968        5.021            4      597.764      664.813      579.002
     9359        2.029        4.963            5      579.728      621.531      552.438
     9360        2.025        4.960            4      587.360      638.580      565.054
     9361        1.911        5.003            3      591.092      661.407      576.916
     9362        1.919        5.001            3      597.601      626.319      585.866
     9363        1.974        4.961            3      591.303      645.534      584.589
     9364        1.936        5.034            4      593.633      649.978      594.131
     9365        2.079        5.053            3      599.745      674.755      607.766
     9366        1.899        5.057            3      598.948      648.668      603.231
     9367        2.038        4.943            4      582.309      624.983      558.238
     9368        2.103        4.869            5      566.951      598.222      546.524
     9369        1.912        5.004            4      592.243      622.925      583.215
     9370        1.941        5.037            3      594.427      637.405      583.900
     9371        2.029        5.022            2      597.291      614.082      592.510
     9372        1.941        5.027            3      605.403      621.009      603.019
     9373        2.021        5.099            4      609.424      641.626      622.315
     9374        2.021        5.077            4      604.702      618.744      613.537
     9375        1.877        5.051            4      604.114      601.812      609.996
     9376        1.842        5.049            4      600.045      594.960      597.695
     9377        1.813        5.054            4      602.255      613.749      613.056
     9378        1.790        5.148            4      616.464      582.887      624.759
     9379        1.837        5.056            3      601.264      587.578      614.494
     9380        1.832        5.074            5      601.836      591.807      598.647
     9381        1.952        5.083            4      610.038      611.279      620.199
     9382        1.790        5.017            4      598.641      589.135      584.211
     9383        1.870        5.094            3      613.785      597.151      607.511
     9384        1.899        5.095            4      605.165      622.545      603.085
     9385        1.881        5.019            5      601.141      616.830      593.417
     9386        1.851        5.072            4      610.584      600.563      596.716
     9387        1.924        5.040            3      599.763      632.963      606.409
     9388        1.905        5.076            3      599.409      622.351      592.352
     9389        1.912        5.051            4      597.364      644.983      594.884
     9390        1.798        5.058            5      602.168      616.363      592.645
     9391        1.847        5.042            5      603.201      633.101      594.420
     9392        1.819        5.075            5      607.586      656.070      600.160
     9393        2.070        4.966            5      583.866      623.483      568.943
     9394        1.899        5.042            5      595.151      661.303      585.343
     9395        1.962        4.956            6      583.944      650.060      582.163
     9396        1.926        5.106            3      605.247      673.385      598.681
     9397        1.944        4.994            5      590.987      669.632      586.197
     9398        1.934        4.991            4      590.308      650.921      582.832
     9399        1.946        5.035            3      597.735      672.056      593.715
     9400        1.846        5.000            6      593.057      686.560      593.245
     9401        1.861        5.078            3      597.506      651.033      580.495
     9402        2.016        5.127            4      605.123      673.432      599.570
     9403        2.108        5.042            3      593.851      649.859      591.848
     9404        2.019        5.099            1      601.846      674.105      613.429
     9405        1.837        5.043            3      600.807      673.645      609.322
     9406        1.793        5.069            5      602.841      684.464      606.550
     9407        1.842        5.006            5      589.590      660.760      584.974
     9408        1.796        4.975            5      585.139      629.386      574.951
     9409        1.992        4.977            5      578.189      632.336      571.113
     9410        1.860        5.085            3      603.916      661.787      599.443
     9411        1.852        5.004            5      584.360      649.998      568.211
     9412        1.895        4.948            4      581.425      657.749      557.408
     9413        1.960        4.944            5      580.992      641.097      573.774
     9414        1.861        5.014            3      592.374      662.060      587.446
     9415        1.826        5.059            3      608.441      663.450      612.102
     9416        1.907        5.070            3      593.106      645.182      588.586
     9417        1.983        4.968            4      584.676      626.432      566.710
     9418        1.916        5.033            4      587.937      603.788      582.261
     9419        2.022        5.032            4      591.665      601.545      571.450
     9420        1.996        5.016            2      586.442      636.297      571.382
     9421        1.855        5.005            4      592.574      645.469      578.564
     9422        1.876        4.989            3      587.659      612.918      563.314
     9423        1.985        5.032            5      610.472      653.842      598.711
     9424        1.930        5.024            4      592.666      639.275      591.237
     9425        1.979        5.000            4      590.908      593.958      580.468
     9426        1.888        4.973            6      595.880      615.597      584.423
     9427        1.997        4.998            4      599.318      602.177      592.835
     9428        2.103        4.989            5      589.459      602.829      596.234
     9429        2.022        4.961            5      585.700      592.302      567.451
     9430        2.129        4.921            4      585.266      577.896      575.366
     9431        1.937        5.035            3      596.040      628.154      596.758
     9432        2.054        4.973            3      588.473      604.302      581.175
     9433        2.030        4.915            5      580.158      596.449      571.140
     9434        1.994        4.985            3      587.313      601.623      586.232
     9435        1.995        4.966            4      584.657      595.780      567.513
     9436        1.978        5.033            2      593.599      607.355      575.880
     9437        2.064        4.987            2      586.869      617.175      572.240
     9438        2.005        5.118            3      614.412      653.574      627.062
     9439        1.920        4.988            3      592.840      616.678      592.325
     9440        1.941        5.011            5      590.962      617.683      576.979
     9441        2.076        4.935            5      578.478      585.056      571.413
     9442        2.059        5.006            4      592.536      614.940      583.577
     9443        2.067        4.967            4      586.319      587.066      569.753
     9444        1.875        5.056            4      593.989      606.474      574.564
     9445        2.019        5.015            5      589.526      594.242      582.705
     9446        1.893        4.993            3      587.884      606.374      572.778
     9447        1.955        4.992            3      591.565      610.833      591.922
     9448        1.982        5.046            4      599.427      615.930      603.936
     9449        2.046        4.983            3      590.322      614.429      598.224
     9450        1.952        5.037            4      593.518      578.587      593.068
     9451        1.935        4.961            3      585.942      584.643      582.569
     9452        2.018        5.012            4      591.190      592.762      597.721
     9453        2.089        4.946            3      578.727      569.661      560.919
     9454        1.905        5.042            3      593.350      609.046      587.049
     9455        2.001        4.999            4      593.045      584.962      591.798
     9456        1.879        4.978            4      584.755      577.374      574.093
     9457        2.050        4.955            4      588.846      594.492      587.609
     9458        2.007        4.993            4      588.085      578.245      575.998
     9459        1.983        5.022            4      585.681      575.283      582.022
     9460        2.018        5.040            3      594.447      608.564      595.020
     9461        2.118        4.975            4      581.257      578.506      583.955
     9462        1.911        5.110            2      602.416      597.133      609.373
     9463        2.049        5.058            4      596.956      586.282      605.001
     9464        1.885        5.003            5      586.241      582.842      566.413
     9465        1.988        5.033            3      599.162      586.505      576.082
     9466        1.938        5.093            3      601.463      630.057      593.212
     9467        1.863        5.037            5      604.644      626.082      599.893
     9468        1.899        5.114            3      605.674      617.061      614.386
     9469        1.848        5.118            4      614.612      615.262      609.770
     9470        1.673        5.141            4      616.246      610.426      614.949
     9471        1.890        5.058            4      596.777      623.431      601.177
     9472        1.887        4.995            5      588.855      607.991      594.119
     9473        1.928        5.058            4      596.077      641.944      602.947
     9474        1.955        5.062            4      598.754      630.467      589.069
     9475        1.881        4.979            6      588.858      602.701      584.656
     9476        1.965        4.986            5      588.324      613.076      580.819
     9477        1.909        4.980            5      586.225      605.470      586.148
     9478        1.843        5.041            5      593.572      597.681      565.125
     9479        1.806        4.995            5      587.660      570.555      584.580
     9480        1.783        5.088            4      597.581      612.350      589.284
     9481        1.874        5.051            3      592.336      613.963      580.048
     9482        1.882        5.044            4      592.072      615.600      574.021
     9483        1.848        5.050            5      597.474      587.857      591.164
     9484        2.007        5.058            5      598.008      627.877      596.466
     9485        1.819        5.145            3      606.579      581.670      618.493
     9486        1.999        4.993            5      589.574      602.162      585.205
     9487        1.913        5.103            2      600.980      634.906      604.395
     9488        2.023        5.002            4      595.594      618.048      579.580
     9489        1.783        5.110            4      613.555      592.654      621.466
     9490        1.776        5.115            4      605.262      595.051      612.150
     9491        1.819        5.222            3      631.336      642.892      638.224
     9492        2.004        5.007            4      590.226      605.898      598.952
     9493        2.108        5.114            5      600.780      660.449      616.199
     9494        2.014        5.023            4      587.351      629.826      606.031
     9495        1.992        5.017            6      589.270      636.526      590.467
     9496        2.016        5.118            2      605.754      644.698      612.737
     9497        2.174        5.117            3      605.981      654.509      619.033
     9498        2.096        5.080            3      600.051      648.604      621.341
     9499        1.923        5.014            3      599.239      636.777      597.513
     9500        1.976        5.066            4      597.844      642.047      606.899
     9501        2.060        5.053            5      597.981      586.540      610.744
     9502        1.910        5.061            5      601.741      617.426      603.068
     9503        1.925        5.011            3      587.568      607.113      583.746
     9504        1.917        5.058            4      603.821      609.867      596.123
     9505        1.985        5.018            5      598.042      626.926      604.054
     9506        2.061        5.005            4      592.651      665.362      599.764
     9507        1.942        5.050            5      592.321      635.611      597.006
     9508        1.878        5.070            6      596.486      614.050      589.821
     9509        1.756        5.058            5      593.674      609.029      592.655
     9510        1.914        5.108            4      607.357      597.252      627.412
     9511        1.784        5.163            6      617.284      635.276      615.653
     9512        1.933        5.089            3      605.288      583.491      610.081
     9513        1.674        5.097            4      609.494      633.596      579.429
     9514        1.928        5.060            2      598.552      644.677      610.618
     9515        1.944        5.027            4      587.356      620.028      590.287
     9516        1.901        5.035            6      594.021      640.774      585.154
     9517        1.882        5.165            3      610.678      632.705      618.456
     9518        1.699        5.073            5      599.086      611.607      590.246
     9519        1.781        5.106            5      601.662      595.183      603.256
     9520        1.962        5.052            3      592.781      604.941      586.101
     9521        1.877        5.060            4      600.493      639.162      603.005
     9522        1.965        4.896            6      575.209      589.447      558.096
     9523        2.012        4.911            3      580.153      581.816      561.722
     9524        1.891        5.062            4      594.114      595.463      584.547
     9525        1.818        5.084            2      606.537      628.440      593.567
     9526        1.924        5.015            7      592.005      608.764      578.182
     9527        1.883        5.081            3      600.623      639.099      602.158
     9528        1.878        5.028            3      589.844      632.728      591.627
     9529        1.919        5.079            5      600.642      615.720      601.473
     9530        1.871        5.082            5      597.067      628.594      589.068
     9531        2.003        5.014            5      592.331      604.968      588.129
     9532        2.035        4.972            3      585.313      609.440      565.466
     9533        2.093        5.024            3      590.968      581.669      595.775
     9534        2.062        4.916            6      574.726      574.096      553.451
     9535        2.080        4.905            6      571.067      578.770      554.607
     9536        2.109        4.932            3      581.342      548.674      576.258
     9537        2.142        4.907            5      576.175      560.239      563.721
     9538        2.033        4.989            5      581.438      556.256      565.577
     9539        2.103        4.905            6      576.747      590.657      562.144
     9540        1.870        5.028            4      589.785      655.136      579.285
     9541        1.981        4.969            6      588.721      659.922      576.953
     9542        1.984        4.970            4      583.310      609.563      570.748
     9543        1.892        5.070            3      596.628      617.678      592.127
     9544        1.956        5.057            2      598.277      608.982      606.515
     9545        1.823        5.051            4      594.761      619.176      589.589
     9546        1.813        5.026            2      591.888      597.357      573.215
     9547        1.979        4.991            4      591.849      609.424      584.349
     9548        1.929        5.038            4      588.103      599.671      569.339
     9549        2.083        4.958            4      583.265      576.013      565.451
     9550        1.936        4.974            5      584.793      570.018      570.023
     9551        2.006        4.896            5      571.940      576.769      557.097
     9552        1.923        4.996            5      587.255      622.370      577.030
     9553        1.971        5.050            2      594.985      619.480      603.018
     9554        2.096        4.971            4      585.242      597.207      581.830
     9555        2.080        5.047            4      593.637      602.564      571.583
     9556        2.024        4.968            7      575.411      578.129      555.755
     9557        1.775        5.014            4      587.395      639.968      575.176
     9558        2.080        5.028            5      589.025      629.782      577.078
     9559        1.875        4.985            4      592.269      603.253      583.988
     9560        1.984        5.046            3      604.700      621.544      607.699
     9561        1.865        4.999            5      591.404      590.522      584.976
     9562        1.896        4.949            5      587.072      576.142      578.227
     9563        1.821        5.090            4      605.036      568.145      588.088
     9564        1.741        5.061            5      608.006      574.796      604.706
     9565        1.895        5.051            6      596.729      604.373      590.348
     9566        2.058        4.937            4      583.356      578.005      567.687
     9567        1.851        5.024            5      586.897      599.044      565.950
     9568        1.972        5.014            3      590.883      605.117      564.611
     9569        1.964        4.977            4      589.159      586.070      580.123
     9570        1.877        4.941            4      582.692      582.016      564.514
     9571        1.897        5.036            4      594.553      603.330      581.320
     9572        1.932        4.976            4      594.532      612.574      591.936
     9573        1.933        4.990            4      586.446      618.427      589.302
     9574        2.022        4.994            4      593.366      585.394      594.727
     9575        2.022        4.964            4      586.615      607.414      578.186
     9576        2.082        4.963            4      585.269      598.030      571.066
     9577        1.946        4.993            4      591.551      612.683      575.890
     9578        1.931        4.957            4      588.718      586.184      570.919
     9579        2.038        4.935            6      577.831      577.276      563.033
     9580        2.122        4.951            4      589.254      603.317      574.822
     9581        2.042        5.013            3      594.846      574.675      585.164
     9582        1.980        4.899            7      574.151      572.093      542.327
     9583        2.033        4.969            6      577.602      595.210      574.259
     9584        2.079        4.993            3      584.799      583.410      588.058
     9585        1.990        5.025            3      590.002      593.002      600.733
     9586        2.046        5.055            5      592.907      594.594      598.620
     9587        2.013        4.943            2      579.238      570.500      567.980
     9588        2.052        4.943            3      587.643      582.422      562.266
     9589        1.989        5.002            4      592.369      606.053      579.600
     9590        1.872        5.076            3      599.422      628.586      587.715
     9591        1.919        4.964            4      583.633      619.315      561.768
     9592        1.936        4.987            4      581.050      612.075      561.598
     9593        2.029        5.061            4      599.300      635.665      601.716
     9594        1.928        5.021            4      594.501      595.255      584.497
     9595        2.066        4.972            4      590.552      639.224      595.650
     9596        2.092        4.968            3      584.577      612.878      596.298
     9597        2.120        4.982            2      584.360      627.698      586.538
     9598        1.966        4.908            4      577.120      595.657      567.807
     9599        2.085        5.016            3      593.216      613.091      609.064
     9600        1.982        4.990            4      587.593      607.687      591.643
     9601        2.141        5.032            5      592.142      600.110      607.665
     9602        2.073        4.967            5      590.642      598.430      594.094
     9603        2.076        4.909            5      578.740      613.766      569.937
     9604        2.109        5.001            3      588.235      620.061      586.471
     9605        2.196        4.934            4      586.513      646.262      595.131
     9606        2.177        4.966            4      585.787      644.902      591.937
     9607        1.888        5.068            5      596.528      698.685      608.455
     9608        1.894        5.048            3      606.374      688.882      614.790
     9609        2.029        5.088            1      600.325      679.913      603.457
     9610        1.892        5.066            3      598.275      690.692      587.615
     9611        1.892        5.075            3      602.858      654.409      592.096
     9612        1.888        4.985            5      586.403      703.635      584.769
     9613        1.763        5.009            6      589.192      683.429      602.287
     9614        2.070        4.987            3      585.037      666.924      576.690
     9615        2.124        5.019            3      592.216      682.024      589.799
     9616        1.971        5.091            3      603.223      686.797      620.222
     9617        1.886        5.118            4      606.995      705.963      610.980
     9618        2.056        5.085            3      599.220      677.997      609.799
     9619        1.888        5.012            6      591.803      709.635      581.290
     9620        2.011        5.000            5      588.197      676.807      576.721
     9621        1.751        5.038            5      596.067      700.040      600.252
     9622        1.998        5.063            3      599.647      652.085      604.867
     9623        1.917        5.040            5      593.114      670.650      600.083
     9624        1.943        5.062            5      593.020      666.894      583.852
     9625        2.075        5.081            3      602.833      702.411      611.648
     9626        1.996        5.061            4      592.460      687.808      604.398
     9627        1.940        5.039            4      593.941      677.991      599.048
     9628        1.938        5.070            3      605.119      690.845      600.939
     9629        2.018        5.086            4      600.514      702.460      618.367
     9630        2.059        5.067            5      605.826      680.141      618.938
     9631        2.059        5.063            4      600.011      691.267      616.375
     9632        1.919        5.110            5      612.383      745.277      611.492
     9633        1.877        5.070            4      600.407      707.617      603.784
     9634        1.837        5.023            5      587.811      680.515      580.908
     9635        2.032        5.119            3      606.605      696.538      615.240
     9636        2.027        5.024            4      596.049      687.023      592.275
     9637        1.926        5.088            3      601.996      701.583      609.400
     9638        2.005        5.024            4      597.653      715.524      579.337
     9639        1.904        5.067            5      595.697      677.644      601.041
     9640        1.726        5.094            5      610.480      708.861      601.574
     9641        1.794        5.068            3      610.721      694.750      608.470
     9642        1.821        5.050            4      603.019      730.632      604.205
     9643        1.821        5.037            7      595.295      671.597      594.586
     9644        1.778        5.077            3      598.900      655.098      592.386
     9645        1.852        5.047            5      604.395      673.911      597.141
     9646        1.922        5.082            4      602.898      624.133      609.466
     9647        1.927        5.030            4      590.155      593.983      573.567
     9648        1.862        4.993            4      582.663      616.046      567.314
     9649        2.017        4.971            3      585.244      593.252      567.928
     9650        1.941        4.998            2      587.929      622.292      584.856
     9651        1.955        5.026            5      594.772      604.176      580.014
     9652        1.816        5.039            5      600.112      626.371      579.218
     9653        2.093        5.038            3      591.561      603.185      591.978
     9654        1.989        5.016            6      590.942      588.514      589.157
     9655        1.869        4.998            4      595.434      591.564      585.295
     9656        1.745        5.067            5      600.032      594.104      595.587
     9657        1.916        5.083            4      596.558      581.880      591.160
     9658        1.932        5.078            5      601.866      609.008      596.920
     9659        1.912        5.065            5      600.112      626.652      589.963
     9660        2.057        4.945            5      579.345      666.628      550.440
     9661        2.028        5.034            3      598.275      629.135      603.215
     9662        1.991        5.042            2      597.778      631.592      615.462
     9663        1.993        5.012            3      597.709      662.154      603.863
     9664        2.149        4.988            2      585.895      660.699      578.336
     9665        1.991        5.021            4      593.552      655.013      590.220
     9666        1.955        5.031            3      598.408      661.957      595.271
     9667        1.739        5.072            5      607.516      678.450      604.248
     9668        1.753        5.059            4      597.846      652.914      600.380
     9669        1.952        5.088            2      602.799      683.383      600.991
     9670        2.006        5.091            4      612.606      657.194      598.951
     9671        1.804        5.058            4      602.146      678.171      582.824
     9672        1.858        5.104            5      608.078      667.673      589.380
     9673        1.922        5.018            5      603.085      672.528      594.367
     9674        1.958        5.101            3      610.719      685.963      601.030
     9675        1.996        4.964            3      583.384      665.620      554.746
     9676        2.030        5.013            3      592.490      669.172      585.422
     9677        1.914        5.053            3      595.070      642.603      590.616
     9678        1.764        5.049            3      601.103      683.808      593.946
     9679        2.037        5.029            5      592.801      655.585      593.293
     9680        2.108        5.070            1      591.789      657.542      595.603
     9681        2.003        4.977            4      583.158      661.324      582.311
     9682        2.095        4.993            4      590.321      668.201      591.622
     9683        1.980        5.067            3      597.571      641.461      590.086
     9684        1.961        5.093            3      596.565      648.435      597.169
     9685        2.101        5.039            4      588.933      633.926      588.174
     9686        2.059        5.039            3      588.953      639.605      601.847
     9687        2.217        4.952            3      579.936      619.777      573.545
