  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
    14088        3.524        5.191            2      610.397      553.754      600.643
    14089        3.415        5.226            2      609.925      574.019      608.450
    14090        3.460        5.200            4      608.988      541.233      582.607
    14091        3.384        5.150            4      599.368      545.448      563.628
    14092        3.202        5.237            4      611.916      557.246      596.218
    14093        3.177        5.219            3      611.239      560.070      595.841
    14094        3.183        5.223            1      614.242      548.353      592.345
    14095        3.207        5.208            3      602.750      539.277      582.851
    14096        3.308        5.221            3      609.360      538.137      571.068
    14097        3.295        5.240            1      609.600      567.047      578.528
    14098        3.319        5.213            3      606.660      536.430      580.604
    14099        3.300        5.171            3      604.043      515.265      571.052
    14100        3.336        5.221            3      602.318      534.360      572.521
    14101        3.432        5.185            5      608.873      549.547      593.557
    14102        3.420        5.129            2      594.456      541.554      586.498
    14103        3.436        5.186            3      616.800      559.220      601.136
    14104        3.401        5.135            3      601.575      522.607      564.724
    14105        3.217        5.141            4      599.432      535.575      553.308
    14106        3.226        5.231            3      606.703      547.502      581.475
    14107        3.347        5.147            5      588.180      538.291      566.395
    14108        3.326        5.140            4      591.640      491.068      560.527
    14109        3.351        5.180            4      607.208      518.750      579.890
    14110        3.281        5.181            6      603.252      529.258      582.727
    14111        3.261        5.189            4      595.721      545.474      575.168
    14112        3.251        5.197            4      610.070      538.826      576.052
    14113        3.315        5.199            4      608.296      527.365      577.263
    14114        3.269        5.185            4      606.170      526.805      572.307
    14115        3.265        5.189            4      605.682      545.581      577.486
    14116        3.269        5.249            4      614.361      575.544      580.968
    14117        3.261        5.200            4      600.963      554.697      574.572
    14118        3.254        5.194            4      609.988      544.227      583.551
    14119        3.312        5.237            4      615.994      578.765      591.566
    14120        3.393        5.220            4      609.813      548.172      579.703
    14121        3.295        5.195            5      600.225      536.244      579.005
    14122        3.300        5.279            4      622.752      571.948      613.048
    14123        3.281        5.269            5      617.951      555.404      585.945
    14124        3.394        5.203            2      602.909      543.934      578.898
    14125        3.271        5.180            1      599.614      546.018      569.608
    14126        3.385        5.192            4      605.864      536.920      584.403
    14127        3.355        5.236            4      609.197      533.623      585.141
    14128        3.312        5.266            5      616.902      559.903      592.340
    14129        3.339        5.215            6      612.997      527.238      574.972
    14130        3.257        5.183            6      602.120      573.444      568.779
    14131        3.273        5.224            4      613.043      535.824      594.056
    14132        3.219        5.177            3      610.804      532.400      588.078
    14133        3.242        5.172            4      598.872      529.420      564.730
    14134        3.295        5.201            2      597.806      523.776      556.759
    14135        3.128        5.153            3      599.455      530.288      574.612
    14136        3.306        5.157            4      586.671      523.431      552.312
    14137        3.280        5.168            3      594.605      527.788      571.726
    14138        3.476        5.171            3      594.021      504.856      570.512
    14139        3.366        5.166            5      601.752      502.216      590.823
    14140        3.282        5.160            3      602.756      512.919      572.332
    14141        3.293        5.139            7      591.255      493.066      581.426
    14142        3.257        5.138            3      607.845      521.588      597.517
    14143        3.309        5.110            3      587.168      504.484      574.484
    14144        3.245        5.236            4      609.419      507.534      579.906
    14145        3.254        5.153            3      600.623      517.245      587.824
    14146        3.217        5.183            3      611.701      511.690      583.133
    14147        3.260        5.233            3      610.495      524.687      593.298
    14148        3.205        5.177            4      603.858      521.100      595.775
    14149        3.259        5.164            5      599.835      502.375      573.786
    14150        3.413        5.241            4      607.072      517.576      584.324
    14151        3.248        5.228            4      604.976      509.241      585.855
    14152        3.470        5.144            4      599.531      507.712      572.566
    14153        3.395        5.177            3      607.478      521.874      604.451
    14154        3.489        5.280            2      617.202      541.678      609.420
    14155        3.415        5.186            5      607.712      516.582      591.038
    14156        3.451        5.114            4      589.901      492.266      577.935
    14157        3.430        5.135            4      595.325      511.699      603.275
    14158        3.420        5.177            3      599.306      535.985      583.163
    14159        3.434        5.166            4      602.186      520.836      589.381
    14160        3.423        5.144            5      599.119      462.537      577.287
    14161        3.338        5.143            6      593.285      481.574      549.183
    14162        3.357        5.181            4      606.559      504.003      576.982
    14163        3.504        5.181            4      604.548      492.983      603.394
    14164        3.499        5.146            3      591.235      518.825      573.497
    14165        3.393        5.191            4      599.573      505.839      590.772
    14166        3.237        5.162            3      596.439      501.443      573.260
    14167        3.211        5.215            5      609.388      530.534      580.641
    14168        3.279        5.208            5      606.365      522.468      588.261
    14169        3.506        5.102            4      593.660      487.707      569.454
    14170        3.408        5.152            4      597.032      478.880      571.366
    14171        3.376        5.256            4      618.938      520.899      581.885
    14172        3.435        5.156            4      602.694      510.454      576.938
    14173        3.475        5.177            5      604.030      501.565      572.921
    14174        3.219        5.178            5      611.354      508.848      574.244
    14175        3.379        5.216            4      610.667      528.519      588.166
    14176        3.375        5.150            5      596.680      512.664      574.596
    14177        3.405        5.144            3      593.787      509.801      574.507
    14178        3.363        5.163            2      603.062      539.367      583.775
    14179        3.436        5.147            2      603.296      500.833      594.865
    14180        3.327        5.125            2      588.345      495.639      584.267
    14181        3.288        5.167            4      595.218      510.223      578.476
    14182        3.288        5.150            4      594.534      545.663      583.597
    14183        3.258        5.098            4      591.087      528.652      575.846
    14184        3.301        5.170            3      597.062      547.283      595.198
    14185        3.228        5.155            4      594.722      520.837      576.289
    14186        3.362        5.118            4      592.093      470.758      556.600
    14187        3.291        5.164            4      594.854      498.149      568.410
    14188        3.305        5.183            2      602.248      509.067      577.367
    14189        3.357        5.158            3      594.102      482.033      561.399
    14190        3.404        5.207            3      608.272      519.607      584.509
    14191        3.328        5.195            3      611.385      524.379      590.969
    14192        3.334        5.136            3      597.061      547.134      584.858
    14193        3.266        5.144            4      599.030      510.090      567.752
    14194        3.254        5.170            5      594.865      492.632      567.428
    14195        3.314        5.136            4      590.570      502.396      572.422
    14196        3.237        5.191            4      611.938      550.956      585.549
    14197        3.455        5.161            5      594.344      526.824      584.030
    14198        3.275        5.242            2      611.535      562.072      578.968
    14199        3.255        5.161            4      593.990      488.102      581.756
    14200        3.275        5.115            4      586.330      467.713      565.410
    14201        3.218        5.202            3      599.746      495.806      592.467
    14202        3.219        5.178            2      604.740      507.709      602.781
    14203        3.329        5.286            3      622.576      538.344      607.119
    14204        3.211        5.201            2      600.834      533.491      596.623
    14205        3.421        5.192            6      603.465      507.457      583.980
    14206        3.331        5.224            5      605.856      514.690      581.172
    14207        3.238        5.213            3      605.382      532.105      581.795
    14208        3.303        5.171            3      596.847      486.442      566.025
    14209        3.279        5.172            2      599.998      488.057      572.860
    14210        3.281        5.176            4      602.939      503.853      558.021
    14211        3.292        5.207            3      610.024      516.789      596.910
    14212        3.229        5.200            5      609.919      509.469      585.916
    14213        3.321        5.165            3      598.916      499.917      582.315
    14214        3.165        5.202            4      605.450      515.367      579.213
    14215        3.460        5.154            4      598.459      494.949      575.898
    14216        3.445        5.170            4      597.844      512.926      581.227
    14217        3.335        5.209            5      602.156      523.181      578.806
    14218        3.284        5.208            0      604.520      517.827      597.086
    14219        3.466        5.166            5      595.929      506.357      574.921
    14220        3.258        5.161            5      594.071      500.049      575.024
    14221        3.304        5.174            4      603.732      496.493      569.269
    14222        3.310        5.221            5      608.155      486.778      586.659
    14223        3.269        5.215            4      610.399      493.819      569.221
    14224        3.258        5.173            5      601.902      498.342      570.692
    14225        3.263        5.176            4      601.012      506.160      570.671
    14226        3.428        5.156            5      595.618      544.227      568.590
    14227        3.409        5.169            7      599.773      544.430      560.355
    14228        3.401        5.168            5      600.178      516.018      564.161
    14229        3.232        5.177            7      599.453      507.650      571.481
    14230        3.335        5.231            6      613.541      545.373      591.684
    14231        3.311        5.206            3      609.551      563.991      591.889
    14232        3.281        5.230            3      607.675      536.723      586.096
    14233        3.340        5.177            5      599.580      524.864      570.872
    14234        3.224        5.180            4      608.441      543.108      583.101
    14235        3.273        5.190            2      604.669      523.715      580.770
    14236        3.254        5.216            3      606.774      529.423      590.465
    14237        3.210        5.224            5      608.672      531.042      581.563
    14238        3.192        5.131            6      590.085      514.475      575.828
    14239        3.334        5.179            3      598.342      514.542      583.627
    14240        3.244        5.216            3      612.028      543.239      590.269
    14241        3.210        5.215            2      613.113      532.451      598.820
    14242        3.261        5.262            5      618.008      549.329      582.312
    14243        3.274        5.211            3      605.406      501.104      584.349
    14244        3.189        5.176            4      599.929      520.749      575.244
    14245        3.312        5.243            2      615.662      559.707      605.983
    14246        3.277        5.225            1      603.421      562.881      588.382
    14247        3.316        5.155            3      600.852      541.824      582.833
    14248        3.297        5.188            4      602.186      539.725      580.391
    14249        3.251        5.210            3      601.620      511.508      606.734
    14250        3.314        5.152            4      601.538      503.059      567.612
    14251        3.308        5.272            4      616.461      543.862      590.518
    14252        3.211        5.182            4      599.973      521.832      585.415
    14253        3.262        5.193            4      606.887      515.407      581.494
    14254        3.316        5.214            2      603.737      522.092      601.147
    14255        3.290        5.203            2      605.011      534.712      583.480
    14256        3.342        5.197            2      600.801      529.947      585.908
    14257        3.287        5.137            4      596.710      539.630      592.537
    14258        3.221        5.173            3      601.906      520.922      580.471
    14259        3.297        5.156            4      593.006      517.324      569.475
    14260        3.381        5.148            4      593.628      516.144      565.012
    14261        3.214        5.156            3      598.009      509.048      582.622
    14262        3.258        5.232            3      605.752      547.121      596.888
    14263        3.226        5.192            4      601.966      544.583      579.675
    14264        3.212        5.194            4      601.857      507.465      581.757
    14265        3.169        5.198            3      611.422      524.280      582.641
    14266        3.287        5.231            2      615.542      525.671      580.138
    14267        3.183        5.238            2      610.063      509.736      586.423
    14268        3.358        5.176            3      602.530      496.789      586.867
    14269        3.319        5.173            6      603.196      523.625      573.127
    14270        3.366        5.241            4      607.397      513.558      591.357
    14271        3.295        5.211            4      603.756      537.239      589.549
    14272        3.143        5.155            3      612.370      507.731      586.180
    14273        3.348        5.192            2      614.540      527.682      588.412
    14274        3.526        5.215            5      607.178      540.936      584.039
    14275        3.405        5.206            4      611.612      519.078      565.587
    14276        3.243        5.118            4      594.378      508.280      576.865
    14277        3.418        5.185            4      609.908      540.064      603.014
    14278        3.406        5.156            5      600.585      496.290      609.007
    14279        3.361        5.167            4      606.198      499.417      612.961
    14280        3.350        5.172            3      597.658      490.818      581.268
    14281        3.348        5.108            6      594.407      510.040      571.379
    14282        3.343        5.186            4      605.881      515.244      568.413
    14283        3.350        5.179            1      601.537      570.706      581.626
    14284        3.385        5.197            5      605.253      562.876      584.099
    14285        3.317        5.163            4      599.835      543.773      580.083
    14286        3.345        5.170            5      601.753      540.418      583.230
    14287        3.387        5.151            5      591.229      527.038      566.045
    14288        3.383        5.209            3      602.346      505.476      576.922
    14289        3.390        5.162            3      593.977      546.568      565.136
    14290        3.298        5.186            5      603.727      543.920      594.234
    14291        3.308        5.194            2      599.716      535.666      582.946
    14292        3.260        5.162            4      598.696      562.973      566.133
    14293        3.233        5.239            3      607.281      547.027      583.150
    14294        3.250        5.227            4      610.278      565.583      587.283
    14295        3.270        5.246            5      601.890      535.113      572.994
    14296        3.281        5.226            3      607.873      564.343      575.953
    14297        3.234        5.161            3      593.291      508.117      555.522
    14298        3.233        5.220            2      613.063      524.266      606.816
    14299        3.267        5.157            3      601.565      488.762      577.671
    14300        3.462        5.171            4      598.396      502.203      573.679
    14301        3.254        5.170            3      609.837      515.893      573.891
    14302        3.331        5.196            2      599.669      504.461      584.046
    14303        3.279        5.109            4      584.915      492.245      568.472
    14304        3.284        5.136            4      591.520      501.241      566.921
    14305        3.279        5.233            3      618.303      515.189      580.719
    14306        3.260        5.171            1      597.282      502.481      578.177
    14307        3.251        5.202            3      599.295      515.127      580.248
    14308        3.274        5.194            2      602.103      511.212      586.167
    14309        3.270        5.192            3      606.953      505.454      575.323
    14310        3.259        5.155            5      603.252      536.227      576.186
    14311        3.311        5.213            4      606.491      501.477      592.097
    14312        3.274        5.192            3      600.553      527.161      583.326
    14313        3.284        5.180            5      591.488      512.132      566.202
    14314        3.377        5.197            6      604.143      515.783      576.394
    14315        3.383        5.183            3      600.757      543.243      588.316
    14316        3.405        5.168            2      606.936      530.329      593.440
    14317        3.298        5.172            6      599.660      532.873      596.373
    14318        3.327        5.202            3      604.342      542.664      577.559
    14319        3.308        5.178            5      598.584      502.139      578.862
    14320        3.366        5.178            4      598.525      510.064      562.519
    14321        3.331        5.162            4      595.370      534.872      586.871
    14322        3.317        5.195            4      604.273      526.168      583.631
    14323        3.321        5.197            2      600.150      531.710      576.955
    14324        3.405        5.168            3      594.242      533.864      567.842
    14325        3.315        5.219            4      609.890      530.833      577.513
    14326        3.371        5.193            3      597.553      518.773      577.827
    14327        3.348        5.227            3      605.079      519.531      579.271
    14328        3.395        5.260            2      616.187      536.753      595.961
    14329        3.303        5.179            3      600.426      511.993      590.168
    14330        3.046        5.173            4      616.632      527.114      578.829
    14331        3.234        5.224            3      602.837      526.197      588.863
    14332        3.199        5.188            3      605.679      542.132      580.227
    14333        3.219        5.212            4      601.918      537.606      583.156
    14334        3.278        5.231            2      611.866      549.719      609.765
    14335        3.372        5.149            3      595.950      556.537      568.209
    14336        3.289        5.164            3      600.439      560.911      599.587
    14337        3.321        5.197            2      609.839      553.528      592.086
    14338        3.297        5.237            2      607.496      538.468      602.584
    14339        3.219        5.294            3      615.753      548.174      612.928
    14340        3.251        5.176            3      603.487      519.700      584.275
    14341        3.221        5.146            5      594.374      535.933      566.013
    14342        3.237        5.216            3      612.285      574.100      611.944
    14343        3.254        5.219            2      601.134      556.083      577.987
    14344        3.187        5.192            4      607.588      565.121      579.935
    14345        3.173        5.193            3      611.004      556.497      585.408
    14346        3.342        5.242            3      609.835      566.787      590.331
    14347        3.303        5.214            2      600.712      567.544      595.574
    14348        3.200        5.189            3      614.648      543.926      578.862
    14349        3.276        5.187            4      601.075      560.310      593.789
    14350        3.381        5.136            3      598.260      541.594      582.114
    14351        3.342        5.164            4      592.930      533.546      564.971
    14352        3.353        5.141            3      592.293      511.402      561.623
    14353        3.388        5.173            4      600.880      536.694      565.511
    14354        3.446        5.191            0      607.470      537.151      612.889
    14355        3.455        5.185            3      605.501      518.075      597.547
    14356        3.399        5.188            2      606.127      530.186      570.880
    14357        3.347        5.212            6      599.507      525.358      581.907
    14358        3.352        5.192            4      598.467      520.545      578.870
    14359        3.290        5.144            5      596.401      525.379      570.629
    14360        3.375        5.216            4      608.340      537.750      569.511
    14361        3.394        5.171            5      608.023      527.701      584.436
    14362        3.261        5.176            4      611.222      542.382      585.418
    14363        3.413        5.118            4      590.571      510.794      568.101
    14364        3.340        5.163            5      595.635      535.239      574.828
    14365        3.346        5.218            4      602.321      516.175      586.679
    14366        3.373        5.153            4      596.376      524.464      569.498
    14367        3.399        5.146            4      598.462      538.473      594.803
    14368        3.262        5.216            4      611.099      535.981      598.658
    14369        3.452        5.166            6      597.959      546.215      550.501
    14370        3.440        5.134            5      592.264      520.384      571.829
    14371        3.434        5.135            5      592.241      535.884      570.883
    14372        3.221        5.178            2      602.129      552.485      577.066
    14373        3.376        5.155            3      595.148      522.274      573.573
    14374        3.387        5.188            2      614.881      543.537      594.482
    14375        3.430        5.175            3      608.989      525.850      565.719
    14376        3.470        5.210            4      611.812      529.511      571.220
    14377        3.219        5.169            4      596.238      494.084      579.424
    14378        3.219        5.206            5      599.231      516.934      578.632
    14379        3.221        5.193            3      601.390      525.717      564.572
    14380        3.262        5.197            4      603.882      536.677      591.360
    14381        3.242        5.211            4      606.720      516.470      586.115
    14382        3.212        5.207            4      601.733      527.955      590.675
    14383        3.254        5.197            4      607.512      520.411      593.894
    14384        3.263        5.172            4      600.127      534.262      584.886
    14385        3.219        5.212            4      613.018      540.878      567.591
    14386        3.276        5.133            4      594.857      569.142      561.298
    14387        3.409        5.160            5      594.348      581.140      572.012
    14388        3.289        5.224            3      610.616      601.991      590.873
    14389        3.302        5.138            3      598.528      604.359      563.394
    14390        3.357        5.210            4      601.578      580.574      568.313
    14391        3.398        5.170            3      593.145      555.301      568.570
    14392        3.322        5.211            1      604.711      588.292      584.372
    14393        3.215        5.177            3      606.823      559.132      580.196
    14394        3.317        5.216            4      607.913      566.818      561.033
    14395        3.298        5.157            4      604.469      589.409      578.615
    14396        3.205        5.190            4      608.761      546.203      586.840
    14397        3.320        5.168            6      594.908      537.597      562.910
    14398        3.255        5.140            5      592.060      563.925      572.503
    14399        3.236        5.199            4      606.467      571.778      574.023
    14400        3.266        5.143            5      593.920      565.289      567.629
    14401        3.285        5.232            2      604.123      535.463      566.620
    14402        3.217        5.212            3      612.065      558.484      586.977
    14403        3.224        5.233            1      609.537      569.838      582.880
    14404        3.349        5.151            4      589.478      530.216      570.245
    14405        3.387        5.167            5      597.084      550.570      574.227
    14406        3.401        5.214            1      614.802      602.009      584.738
    14407        3.379        5.153            2      603.623      566.748      599.208
    14408        3.388        5.232            3      617.082      565.020      581.227
    14409        3.254        5.243            3      618.270      564.193      580.214
    14410        3.235        5.201            3      608.856      577.236      574.233
    14411        3.314        5.237            3      612.677      578.121      601.862
    14412        3.261        5.173            3      605.668      567.597      587.151
    14413        3.259        5.258            2      613.640      583.182      583.471
    14414        3.296        5.230            3      612.932      557.391      584.340
    14415        3.270        5.205            3      616.578      581.636      582.196
    14416        3.397        5.155            4      594.510      535.034      571.421
    14417        3.404        5.272            2      622.694      579.070      613.737
    14418        3.515        5.258            2      615.061      569.345      590.128
    14419        3.443        5.254            3      616.392      597.607      621.106
    14420        3.409        5.242            2      613.899      575.550      590.192
    14421        3.398        5.222            3      619.169      583.394      600.842
    14422        3.374        5.207            2      598.429      533.114      580.055
    14423        3.364        5.152            4      588.563      533.212      574.156
    14424        3.290        5.161            3      593.817      549.131      571.583
    14425        3.252        5.193            2      600.628      522.102      580.132
    14426        3.208        5.167            4      598.682      537.850      583.101
    14427        3.368        5.117            3      582.985      519.062      555.884
    14428        3.409        5.125            4      585.194      514.347      553.553
    14429        3.299        5.201            3      603.942      544.706      581.591
    14430        3.395        5.138            4      588.287      495.441      560.119
    14431        3.366        5.169            4      584.246      534.194      562.478
    14432        3.409        5.120            4      581.681      528.874      557.087
    14433        3.414        5.126            2      591.454      547.550      572.246
    14434        3.332        5.206            4      604.289      555.604      592.355
    14435        3.271        5.176            2      613.128      545.962      590.308
    14436        3.191        5.172            3      598.418      530.653      590.549
    14437        3.216        5.157            3      609.943      564.128      578.250
    14438        3.411        5.197            4      603.929      565.942      583.861
    14439        3.322        5.231            3      609.789      542.201      595.964
    14440        3.357        5.143            2      591.831      519.713      575.566
    14441        3.434        5.165            4      591.492      532.166      573.596
    14442        3.224        5.196            3      598.738      567.398      557.334
    14443        3.456        5.190            5      598.877      580.430      560.590
    14444        3.393        5.186            3      604.007      583.158      564.292
    14445        3.350        5.186            4      599.054      570.120      570.193
    14446        3.192        5.221            3      607.656      565.761      564.627
    14447        3.293        5.223            3      610.869      597.845      610.062
    14448        3.422        5.212            2      618.473      583.806      585.923
    14449        3.449        5.179            2      609.498      595.537      593.851
    14450        3.434        5.260            2      620.436      634.189      605.153
    14451        3.348        5.142            3      610.060      609.558      602.482
    14452        3.376        5.226            4      609.835      623.034      581.283
    14453        3.261        5.198            4      597.128      601.581      580.775
    14454        3.405        5.161            7      593.341      574.275      557.028
    14455        3.323        5.161            4      595.441      548.014      560.256
    14456        3.362        5.095            5      584.547      565.469      551.178
    14457        3.355        5.206            3      609.586      572.187      585.142
    14458        3.468        5.157            2      605.179      558.196      602.918
    14459        3.612        5.205            1      609.243      573.209      613.144
    14460        3.510        5.194            2      617.920      560.948      612.710
    14461        3.518        5.214            2      611.693      559.064      587.004
    14462        3.393        5.192            1      613.437      584.228      603.929
    14463        3.299        5.230            2      610.261      594.990      606.113
    14464        3.278        5.213            3      607.826      584.782      575.201
    14465        3.228        5.194            3      609.353      561.129      577.337
    14466        3.218        5.214            3      608.379      571.240      566.580
    14467        3.259        5.162            3      602.190      572.799      577.503
    14468        3.297        5.213            3      615.728      627.969      601.965
    14469        3.229        5.209            3      606.975      599.221      587.435
    14470        3.242        5.251            2      622.433      607.007      611.032
    14471        3.315        5.171            4      598.193      562.972      561.404
    14472        3.255        5.186            5      604.704      559.127      565.202
    14473        3.265        5.167            4      594.950      534.765      567.761
    14474        3.293        5.221            3      610.146      555.658      586.738
    14475        3.273        5.185            3      595.737      547.063      555.090
    14476        3.233        5.220            2      607.100      522.391      570.580
    14477        3.238        5.187            3      604.669      540.162      568.189
    14478        3.336        5.155            3      602.816      557.619      569.448
    14479        3.283        5.230            3      594.742      578.656      583.904
    14480        3.392        5.205            3      604.464      599.304      578.403
    14481        3.316        5.202            2      607.622      608.671      582.760
    14482        3.316        5.240            4      602.274      627.480      587.777
    14483        3.222        5.178            3      600.387      578.051      590.047
    14484        3.360        5.185            2      602.088      581.019      603.727
    14485        3.327        5.217            3      618.419      613.281      606.809
    14486        3.331        5.236            2      617.499      636.793      621.810
    14487        3.395        5.220            4      608.419      604.166      607.127
    14488        3.452        5.168            3      608.178      609.036      609.790
    14489        3.357        5.156            3      596.359      590.822      574.220
    14490        3.285        5.143            3      602.962      600.978      588.729
    14491        3.306        5.197            4      595.156      598.346      573.229
    14492        3.395        5.145            4      598.932      569.205      562.952
    14493        3.251        5.209            5      612.908      587.152      595.117
    14494        3.415        5.206            3      609.259      607.014      587.965
    14495        3.248        5.210            2      609.746      601.815      604.623
    14496        3.247        5.253            4      614.420      607.049      606.386
    14497        3.292        5.219            1      604.067      627.788      592.085
    14498        3.141        5.211            3      604.409      623.648      589.282
    14499        3.259        5.178            3      600.563      621.758      576.256
    14500        3.229        5.170            3      603.760      607.595      573.206
    14501        3.143        5.249            2      633.998      609.305      597.371
    14502        3.244        5.167            2      600.440      607.586      559.793
    14503        3.304        5.185            2      601.169      600.118      569.989
    14504        3.274        5.175            3      600.366      614.389      564.545
    14505        3.362        5.186            3      597.441      607.077      569.387
    14506        3.338        5.163            4      592.471      586.930      562.784
    14507        3.215        5.231            2      606.734      642.299      581.409
    14508        3.365        5.177            1      601.953      621.186      581.715
    14509        3.320        5.102            4      591.432      649.335      581.636
    14510        3.358        5.142            3      591.024      594.224      565.171
    14511        3.280        5.205            2      604.715      658.061      575.159
    14512        3.266        5.111            2      592.808      608.813      576.566
    14513        3.306        5.160            2      600.123      607.806      594.598
    14514        3.274        5.145            5      589.688      612.565      557.768
    14515        3.360        5.098            3      584.455      613.940      569.708
    14516        3.427        5.163            3      601.371      623.185      623.182
    14517        3.357        5.225            3      604.028      643.165      597.856
    14518        3.516        5.156            3      589.683      609.461      575.126
    14519        3.443        5.147            3      594.130      626.864      570.463
    14520        3.258        5.173            6      596.765      622.758      564.860
    14521        3.262        5.202            4      605.148      633.953      567.908
    14522        3.393        5.169            5      602.567      634.319      572.279
    14523        3.288        5.164            3      607.752      644.124      581.577
    14524        3.315        5.206            3      625.282      642.843      584.704
    14525        3.414        5.178            2      611.222      669.350      597.625
    14526        3.411        5.199            2      620.161      643.721      595.834
    14527        3.286        5.210            3      617.373      668.202      615.411
    14528        3.333        5.195            4      606.891      618.273      559.376
    14529        3.270        5.222            4      617.080      619.957      572.333
    14530        3.189        5.184            3      612.845      597.243      565.885
    14531        3.308        5.189            4      611.423      615.085      563.932
    14532        3.363        5.226            5      620.354      629.511      570.056
    14533        3.464        5.162            4      600.818      641.525      593.023
    14534        3.543        5.078            2      583.828      600.912      580.883
    14535        3.642        5.132            3      591.885      625.887      597.892
    14536        3.300        5.195            3      611.770      643.932      621.394
    14537        3.574        5.155            3      601.372      647.575      616.437
    14538        3.597        5.114            3      588.080      601.179      591.692
    14539        3.536        5.116            3      591.787      620.625      597.068
    14540        3.453        5.123            3      598.713      613.643      604.238
    14541        3.477        5.125            3      600.668      637.871      615.365
    14542        3.361        5.167            3      608.557      664.083      616.042
    14543        3.545        5.266            2      609.593      646.979      602.060
    14544        3.395        5.119            3      590.656      604.014      581.167
    14545        3.373        5.235            4      604.594      621.566      574.579
    14546        3.187        5.223            5      600.897      620.547      573.669
    14547        3.303        5.265            2      607.073      628.486      596.886
    14548        3.274        5.153            1      601.762      572.464      574.087
    14549        3.257        5.222            1      607.597      600.505      601.680
    14550        3.278        5.247            2      610.109      657.398      594.118
    14551        3.273        5.169            3      598.529      620.259      560.634
    14552        3.343        5.206            4      610.338      597.493      551.457
    14553        3.306        5.170            4      595.598      578.784      555.097
    14554        3.354        5.209            5      602.959      639.591      579.580
    14555        3.326        5.178            5      602.734      637.562      579.400
    14556        3.297        5.204            5      605.169      675.981      584.485
    14557        3.317        5.211            1      604.104      669.391      582.319
    14558        3.229        5.201            4      617.581      638.351      585.953
    14559        3.305        5.206            2      606.777      610.647      560.667
    14560        3.264        5.199            3      594.408      654.533      568.175
    14561        3.292        5.171            3      592.800      613.946      572.968
    14562        3.384        5.112            4      589.641      633.435      557.692
    14563        3.307        5.167            4      595.023      615.107      570.742
    14564        3.367        5.192            3      603.632      636.776      599.456
    14565        3.379        5.204            2      615.378      639.290      600.860
    14566        3.209        5.216            1      593.545      622.097      586.674
    14567        3.235        5.220            3      601.811      614.233      586.777
    14568        3.240        5.167            4      616.162      613.980      586.252
    14569        3.346        5.188            1      601.537      566.360      596.946
    14570        3.192        5.182            3      600.555      577.982      568.113
    14571        3.356        5.184            2      609.480      601.442      581.902
    14572        3.370        5.229            4      615.696      612.066      597.088
    14573        3.419        5.206            4      611.675      615.158      606.216
    14574        3.445        5.199            3      609.654      617.686      608.818
    14575        3.299        5.177            3      606.754      590.180      587.007
    14576        3.300        5.196            3      601.429      579.693      583.416
    14577        3.228        5.214            2      605.781      556.528      581.000
    14578        3.337        5.225            1      610.558      532.611      579.542
    14579        3.232        5.157            2      603.098      548.125      569.527
    14580        3.212        5.248            1      611.296      547.997      598.255
    14581        3.341        5.196            4      616.169      619.256      589.143
    14582        3.352        5.161            2      615.214      593.051      596.034
    14583        3.271        5.180            2      605.628      596.922      576.525
    14584        3.245        5.202            3      602.952      529.064      567.805
    14585        3.272        5.128            3      600.873      535.123      596.413
    14586        3.325        5.187            1      613.338      559.800      583.935
    14587        3.243        5.194            1      611.091      558.324      615.705
    14588        3.129        5.226            2      632.938      573.918      577.602
    14589        3.315        5.171            1      611.938      532.588      595.626
    14590        3.290        5.198            1      611.851      559.910      582.823
    14591        3.331        5.161            2      605.310      554.545      584.200
    14592        3.219        5.195            1      608.376      531.592      596.052
    14593        3.178        5.213            4      599.932      564.942      566.224
    14594        3.211        5.227            3      616.367      609.877      589.396
    14595        3.274        5.237            1      625.441      590.769      590.671
    14596        3.323        5.174            2      599.988      580.736      578.794
    14597        3.377        5.208            4      610.422      584.344      571.965
    14598        3.474        5.244            3      608.736      593.817      604.943
    14599        3.261        5.208            4      600.883      560.713      573.239
