  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      319        0.572        5.457            0      471.937       91.121       55.739
      320        0.505        5.471            0      473.726       99.924       53.077
      321        0.622        5.470            0      469.001       97.994       53.763
      322        0.640        5.447            0      472.560       95.397       55.420
      323        0.720        5.467            0      470.668       96.686       51.492
      324        0.554        5.414            0      473.005       98.133       53.176
      325        0.406        5.403            0      467.950       84.748       50.352
      326        0.633        5.460            0      474.249       91.119       50.859
      327        0.415        5.471            0      471.580       92.778       51.746
      328        0.355        5.490            0      473.807       73.732       53.754
      329        0.735        5.470            0      469.663       88.136       51.427
      330        0.471        5.454            0      472.676       69.649       53.384
      331        0.501        5.461            0      469.843       83.349       46.489
      332        0.606        5.425            0      468.135       87.285       51.594
      333        0.386        5.475            0      471.975       79.927       54.630
      334        0.330        5.416            0      468.265       76.825       51.428
      335        0.518        5.434            0      472.217       88.900       53.390
      336        0.494        5.451            0      470.663      131.078       46.698
      337        0.428        5.419            0      470.339       99.850       56.291
      338        0.466        5.406            0      469.571       86.418       56.376
      339        0.639        5.476            0      475.576      103.072       51.815
      340        0.648        5.466            0      474.090       88.042       53.398
      341        0.439        5.450            0      474.942       77.354       50.205
      342        0.566        5.514            0      476.836       87.444       51.329
      343        0.731        5.504            0      473.445       81.085       53.659
      344        0.440        5.511            0      471.590      133.780       50.444
      345        0.462        5.444            0      473.249       95.204       51.716
      346        0.539        5.436            0      472.107      136.887       52.939
      347        0.475        5.417            0      470.933      108.190       50.329
      348        0.509        5.396            0      471.284       98.921       56.896
      349        0.461        5.444            0      468.129      107.574       52.553
      350        0.524        5.432            0      473.402      117.617       56.545
      351        0.617        5.505            0      473.034      114.068       52.603
      352        0.463        5.412            0      468.361      113.517       49.058
      353        0.352        5.382            0      468.933      130.979       47.333
      354        0.659        5.434            0      470.315      119.400       48.152
      355        0.566        5.498            0      474.223      114.610       51.110
      356        0.490        5.404            0      470.266       93.433       51.110
      357        0.458        5.441            0      469.252       74.044       56.271
      358        0.712        5.457            0      476.112       83.665       52.780
      359        0.558        5.502            0      469.265       96.062       47.448
      360        0.429        5.475            0      474.757       97.365       51.597
      361        0.708        5.521            0      474.971       98.158       49.512
      362        1.108        5.321            0      469.219      113.473       54.123
      363        1.051        5.374            0      469.198      109.554       55.037
      364        1.246        5.360            0      472.576       97.035       50.041
      365        1.042        5.363            0      470.049      113.559       53.983
      366        1.434        5.237            0      469.944       91.823       54.878
      367        1.521        5.196            0      463.976       83.057       53.136
      368        1.031        5.240            0      461.953       85.464       55.592
      369        1.196        5.243            0      466.197       78.068       58.859
      370        1.427        5.255            0      466.350       91.765       48.251
      371        1.200        5.289            0      469.665      103.131       52.692
      372        1.187        5.431            0      476.852       84.367       50.259
      373        1.051        5.391            0      471.795      113.334       54.386
      374        1.159        5.396            0      474.467       84.177       54.847
      375        0.976        5.397            0      472.321       81.798       57.409
      376        0.919        5.378            0      474.283      102.134       55.594
      377        1.052        5.355            0      470.689       71.558       55.612
      378        1.200        5.385            0      469.491       85.387       48.696
      379        1.039        5.410            0      470.410       85.585       52.173
      380        1.141        5.335            0      472.187      101.261       53.829
      381        1.011        5.333            0      468.142       76.296       51.706
      382        1.031        5.311            0      468.644       96.616       54.572
      383        0.457        5.441            0      471.465       77.125       52.257
      384        0.602        5.402            0      472.173      100.438       53.836
      385        0.725        5.475            0      475.586       89.127       52.834
      386        0.730        5.449            0      471.009       97.102       53.305
      387        0.675        5.441            0      472.185      115.583       53.408
      388        0.610        5.513            0      473.325       95.988       52.724
      389        1.079        5.423            0      472.649       78.672       54.686
      390        1.340        5.255            0      466.116       78.114       52.689
      391        1.070        5.294            0      465.028       80.274       56.228
      392        1.180        5.263            0      467.606       81.220       52.879
      393        1.169        5.283            0      469.472       81.678       53.102
      394        1.129        5.356            0      470.595       76.989       52.115
      395        1.229        5.319            0      471.811       90.656       51.015
      396        1.467        5.195            0      464.113       80.262       51.697
      397        1.116        5.269            0      466.428       78.819       55.738
      398        1.163        5.383            0      472.753       59.017       54.480
      399        1.247        5.319            0      470.234       71.557       49.110
      400        1.088        5.351            0      469.992       69.927       54.136
      401        1.315        5.255            0      469.306       57.288       53.313
      402        1.124        5.327            0      468.648       72.299       54.446
      403        1.226        5.309            0      470.331       59.269       52.524
      404        1.272        5.331            0      472.898       79.662       50.229
      405        1.036        5.408            0      472.492       66.278       52.367
      406        0.582        5.461            0      473.908       82.390       51.078
      407        0.586        5.435            0      470.158       96.423       52.243
      408        0.615        5.506            0      472.065       95.216       50.756
      409        0.531        5.374            0      471.218      106.850       46.320
      410        0.496        5.463            0      470.583       74.484       51.784
      411        0.403        5.458            0      473.501       85.822       54.404
      412        0.384        5.402            0      467.548      115.063       53.142
      413        0.343        5.378            0      466.016      102.370       46.999
      414        0.466        5.379            0      466.236       98.761       44.787
      415        0.541        5.417            0      471.606      127.001       54.580
      416        0.821        5.467            0      474.203       95.529       54.150
      417        0.568        5.475            0      476.878       99.740       49.587
      418        0.530        5.427            0      469.967       97.702       50.426
      419        0.558        5.470            0      469.912      105.154       53.489
      420        1.190        5.278            0      468.580       81.564       52.275
      421        1.074        5.354            0      467.649       91.634       51.311
      422        1.330        5.288            0      471.614       80.092       55.300
      423        0.808        5.400            0      472.440       97.558       55.476
      424        1.264        5.275            0      469.650      117.557       54.380
      425        1.147        5.321            0      472.138       82.899       50.655
      426        1.412        5.212            0      466.623      121.866       55.821
      427        1.291        5.295            0      471.681      110.317       52.556
      428        1.285        5.355            0      472.516      114.102       52.877
      429        1.381        5.279            0      471.030      109.985       54.483
      430        1.232        5.353            0      471.105      109.261       52.886
      431        1.305        5.263            0      469.799       83.629       51.284
      432        1.214        5.290            0      470.478       76.661       54.407
      433        1.107        5.400            0      473.754       90.313       53.890
      434        1.319        5.337            0      472.144       93.915       51.061
      435        1.433        5.229            0      469.550       85.894       53.046
      436        1.410        5.266            0      468.178      131.822       48.680
      437        1.320        5.251            0      467.820       80.782       53.004
      438        1.168        5.256            0      467.055       99.276       55.740
      439        1.336        5.206            0      466.033       88.808       52.321
      440        1.599        5.253            0      473.903       91.266       51.746
      441        1.506        5.173            0      465.987      104.321       52.834
      442        1.481        5.237            0      468.495       70.486       51.713
      443        1.240        5.279            0      469.694      104.002       53.771
      444        1.341        5.234            0      467.908       89.321       54.200
      445        1.422        5.259            0      468.642       88.161       51.740
      446        1.567        5.195            0      467.585       95.787       51.395
      447        1.053        5.316            0      470.511       91.887       54.642
      448        1.065        5.359            0      468.689       88.824       53.004
      449        1.174        5.288            0      469.386       86.008       51.017
      450        1.123        5.308            0      467.854      117.116       52.521
      451        1.098        5.378            0      469.456       88.517       51.580
      452        1.069        5.379            0      473.764       99.652       53.244
      453        1.164        5.330            0      470.338      114.835       54.769
      454        1.106        5.375            0      474.040      112.801       54.370
      455        1.033        5.342            0      470.327       89.993       55.195
      456        1.249        5.276            0      469.054       91.796       53.673
      457        1.108        5.384            0      473.014       94.272       54.991
      458        0.501        5.412            0      469.584       77.781       46.261
      459        0.557        5.466            0      475.392       84.979       54.331
      460        0.563        5.453            0      471.292       90.647       51.313
      461        0.496        5.372            0      473.121       76.984       50.044
      462        0.363        5.454            0      470.839       90.252       46.714
      463        0.479        5.447            0      470.426       90.953       48.207
      464        0.481        5.437            0      471.336      104.959       50.954
      465        0.502        5.496            0      473.460       95.648       56.390
      466        0.315        5.447            0      470.006      111.001       48.682
      467        0.523        5.479            0      474.212       98.096       54.824
      468        0.443        5.445            0      470.099       86.133       49.671
      469        0.549        5.420            0      471.141      101.593       53.957
      470        0.457        5.460            0      472.671      116.278       52.908
      471        0.563        5.489            0      471.959       94.428       51.646
      472        0.461        5.508            0      475.990      117.793       48.543
      473        0.508        5.465            0      473.208      137.892       50.190
      474        0.360        5.423            0      469.449      147.433       49.426
      475        0.461        5.481            0      470.516      106.185       50.036
      476        0.517        5.469            0      473.569      134.164       46.513
      477        0.562        5.400            0      472.339       91.744       48.772
      478        0.336        5.376            0      466.242      111.582       52.606
      479        0.621        5.503            0      473.773      100.249       51.899
      480        0.374        5.446            0      472.275      117.132       51.484
      481        0.573        5.458            0      474.491       98.745       54.427
      482        0.510        5.470            0      472.206       90.808       50.159
      483        0.543        5.495            0      473.471       97.757       52.998
      484        0.516        5.495            0      476.117       81.408       48.321
      485        0.475        5.476            0      472.672       84.510       51.941
      486        0.455        5.451            0      471.678      109.254       47.392
      487        0.394        5.513            0      473.311      137.128       51.871
      488        0.430        5.427            0      472.102      103.583       47.497
      489        0.412        5.429            0      469.498      108.505       46.306
      490        0.720        5.484            0      473.822      119.984       50.922
      491        1.009        5.370            0      469.933       97.844       53.212
      492        1.255        5.300            0      470.074      125.338       54.202
      493        0.957        5.411            0      472.749      103.021       54.735
      494        1.191        5.345            0      469.512      105.627       53.837
      495        1.095        5.346            0      467.910       92.494       53.236
      496        1.210        5.283            0      468.019       78.988       53.189
      497        1.212        5.296            0      470.542       80.926       51.875
      498        0.963        5.378            0      471.366       83.781       54.476
      499        1.317        5.329            0      470.991       94.375       53.628
      500        1.122        5.224            0      467.331      102.717       52.897
      501        0.930        5.383            0      469.743       82.964       52.899
      502        1.148        5.414            0      474.478       92.755       51.047
      503        1.199        5.315            0      470.506       91.674       52.686
      504        1.206        5.369            0      471.618       98.166       53.772
      505        1.162        5.299            0      468.373      107.275       55.554
      506        1.368        5.286            0      471.466       95.255       54.575
      507        1.320        5.332            0      474.518      101.771       53.266
      508        0.969        5.382            0      473.515      103.823       53.964
      509        1.167        5.374            0      475.297       85.558       55.355
      510        1.149        5.334            0      472.147       88.406       52.745
