  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      554        1.021        5.772            0      521.005      188.937       75.322
      555        1.093        5.740            0      522.663      174.875       77.589
      556        1.185        5.744            0      528.405      181.144       79.432
      557        1.164        5.722            0      521.950      182.051       81.158
      558        0.966        5.828            0      526.908      174.481       70.987
      559        0.942        5.858            0      527.173      191.625       75.179
      560        1.048        5.878            0      529.809      171.682       73.617
      561        1.050        5.841            0      526.564      189.541       77.630
      562        0.987        5.811            0      523.526      193.080       72.798
      563        1.373        5.709            0      524.165      218.485       78.141
      564        1.113        5.804            0      527.475      212.905       79.714
      565        1.215        5.752            0      529.893      193.089       72.195
      566        1.198        5.788            0      529.114      218.345       78.274
      567        1.167        5.766            0      526.207      210.679       74.761
      568        1.253        5.721            0      527.513      195.314       77.218
      569        1.063        5.834            0      524.246      184.763       77.096
      570        1.151        5.770            0      527.049      166.184       82.616
      571        1.007        5.778            0      524.570      220.290       72.853
      572        1.144        5.691            0      521.947      186.306       75.948
      573        0.974        5.777            0      524.608      190.792       68.816
      574        1.044        5.827            0      530.619      170.934       77.224
      575        1.125        5.772            0      527.448      212.002       76.143
      576        1.133        5.738            0      525.609      157.864       75.033
      577        0.934        5.877            0      528.279      184.007       74.283
      578        1.103        5.817            0      529.358      197.272       83.063
      579        1.165        5.765            0      524.091      151.578       77.284
      580        1.329        5.640            0      523.979      160.500       78.682
      581        0.895        5.920            0      529.959      190.278       75.882
      582        1.105        5.800            0      524.088      157.803       79.734
      583        0.963        5.834            0      526.326      157.621       70.980
      584        0.929        5.974            0      531.324      178.416       76.506
      585        1.189        5.689            0      522.531      164.998       74.139
      586        1.129        5.807            0      523.137      156.848       75.046
      587        1.171        5.803            0      527.466      190.223       78.668
      588        1.143        5.742            0      523.735      176.011       79.497
      589        0.998        5.899            0      533.821      183.948       74.773
      590        1.059        5.801            0      526.445      178.690       76.994
      591        1.089        5.794            0      525.981      184.194       79.157
      592        1.009        5.891            0      531.913      173.736       78.290
      593        1.085        5.821            0      526.490      157.648       75.312
      594        1.033        5.839            0      523.723      181.801       74.256
      595        1.313        5.709            0      528.851      170.375       77.909
      596        1.160        5.780            0      522.800      175.727       81.440
      597        0.982        5.822            0      525.046      187.585       76.742
      598        1.015        5.840            0      529.291      180.399       77.659
      599        1.198        5.716            0      525.421      169.939       75.925
      600        0.916        5.879            0      527.861      215.456       73.454
      601        1.024        5.851            0      529.839      190.979       75.367
      602        0.879        5.887            0      533.096      226.288       70.618
      603        0.959        5.855            0      527.120      192.565       74.795
      604        1.119        5.815            0      529.151      163.309       77.366
      605        1.010        5.852            0      529.568      176.768       73.188
      606        1.050        5.810            0      527.020      207.614       74.179
      607        1.267        5.757            0      526.238      212.667       78.089
      608        1.144        5.767            0      527.166      175.149       75.638
      609        1.172        5.799            0      527.524      167.272       75.750
      610        1.017        5.806            0      526.824      161.444       78.111
      611        0.938        5.836            0      526.687      192.188       75.285
      612        1.238        5.736            0      526.266      195.437       80.094
      613        1.040        5.827            0      525.959      154.834       78.235
      614        0.954        5.821            0      524.686      188.011       73.936
      615        0.892        5.934            0      529.228      161.285       76.773
      616        0.875        5.981            0      533.846      206.690       72.202
      617        1.059        5.896            0      528.295      169.596       74.626
      618        1.003        5.866            0      529.684      181.456       74.653
      619        1.067        5.819            0      528.117      212.321       75.421
      620        1.036        5.822            0      530.110      171.688       77.916
      621        0.997        5.812            0      527.046      174.589       69.929
      622        0.965        5.828            0      525.818      168.751       72.035
      623        1.089        5.856            0      524.091      175.414       75.127
      624        1.078        5.807            0      524.739      201.997       72.589
      625        0.889        5.951            0      531.234      170.822       68.458
      626        1.105        5.799            0      524.372      148.789       75.648
      627        1.084        5.725            0      524.345      187.233       75.860
      628        1.115        5.810            0      528.753      155.389       70.629
      629        0.924        5.913            0      527.224      191.016       78.943
      630        0.918        5.865            0      531.674      174.874       75.929
      631        1.223        5.737            0      524.537      157.174       74.858
      632        1.015        5.885            0      527.446      165.726       74.720
      633        1.026        5.857            0      526.947      133.533       78.021
      634        1.102        5.874            0      530.882      155.800       77.673
      635        1.022        5.875            0      530.609      166.681       73.530
      636        1.142        5.769            0      521.739      182.125       79.943
      637        0.885        5.971            0      533.450      199.309       70.374
      638        0.903        5.879            0      528.483      161.277       70.512
      639        1.088        5.798            0      527.384      157.038       77.743
      640        1.033        5.876            0      528.665      207.414       75.557
      641        0.931        5.876            0      528.417      188.697       70.674
      642        1.103        5.834            0      524.871      177.646       73.590
      643        1.085        5.841            0      528.185      200.908       79.480
      644        0.978        5.838            0      525.208      185.054       70.947
      645        0.906        5.926            0      529.630      162.849       70.685
      646        1.144        5.779            0      527.189      164.689       75.478
      647        1.005        5.913            0      526.579      162.327       74.517
      648        0.972        5.843            0      525.609      184.898       75.067
      649        1.158        5.835            0      529.579      202.247       81.664
      650        1.055        5.761            0      523.306      172.788       74.276
      651        1.176        5.816            0      528.298      159.799       77.259
      652        0.950        5.924            0      527.458      180.576       73.660
      653        0.991        5.823            0      525.728      191.020       71.717
      654        0.948        5.846            0      528.866      204.553       73.787
      655        0.930        5.945            0      531.041      203.138       78.160
      656        1.080        5.757            0      526.284      183.518       76.443
      657        0.959        5.826            0      526.757      212.128       77.348
      658        0.922        5.928            0      526.567      217.447       75.086
      659        0.942        5.875            0      527.640      211.362       76.764
      660        1.138        5.803            0      523.418      190.099       73.988
      661        1.102        5.777            0      523.851      140.783       78.778
      662        1.169        5.803            0      530.331      162.173       82.155
      663        1.079        5.775            0      528.168      165.262       80.679
      664        1.189        5.748            0      522.852      196.427       78.305
      665        0.904        5.951            0      532.276      185.419       73.940
      666        0.937        5.873            0      524.812      207.703       72.384
      667        1.097        5.839            0      526.173      170.276       72.021
      668        0.930        5.792            0      526.432      175.617       73.699
      669        1.000        5.825            0      525.849      159.340       77.530
      670        1.117        5.778            0      522.347      170.515       78.139
      671        1.122        5.812            0      523.956      180.568       74.948
      672        0.873        5.953            0      529.455      185.644       71.823
      673        1.067        5.802            0      527.050      178.022       75.391
      674        1.067        5.816            0      528.022      162.506       74.024
      675        0.954        5.867            0      529.750      178.357       72.102
      676        0.981        5.849            0      524.633      174.857       76.431
      677        0.976        5.843            0      528.177      187.095       77.092
      678        1.020        5.859            0      532.385      181.429       72.365
      679        0.933        5.871            0      526.777      158.880       73.787
      680        1.002        5.849            0      525.210      141.941       76.705
      681        1.053        5.821            0      532.135      196.990       80.854
      682        0.981        5.820            0      527.981      187.005       78.310
      683        1.065        5.799            0      529.145      147.411       80.213
      684        0.987        5.783            0      522.857      161.885       70.554
      685        1.081        5.861            0      532.570      137.812       78.452
      686        0.986        5.846            0      531.198      154.109       71.464
      687        1.032        5.816            0      529.714      139.931       73.352
      688        1.116        5.824            0      526.660      149.524       78.059
      689        1.002        5.895            0      529.279      158.817       73.015
      690        0.953        5.883            0      525.940      175.483       68.595
      691        0.917        5.916            0      531.530      153.467       70.832
      692        0.915        5.928            0      528.968      157.141       76.980
      693        1.069        5.749            0      525.647      146.856       76.491
      694        0.906        5.964            0      533.727      187.039       70.767
      695        0.890        5.951            0      530.540      154.748       77.956
      696        1.292        5.650            0      521.884      153.425       79.175
      697        1.074        5.830            0      531.913      146.723       79.189
      698        1.118        5.821            0      529.859      149.023       76.931
      699        1.029        5.859            0      524.969      159.205       72.169
      700        1.090        5.773            0      525.619      157.764       72.328
      701        1.010        5.853            0      527.354      157.921       76.199
      702        1.065        5.777            0      526.892      160.259       77.663
      703        1.017        5.916            0      528.041      156.403       70.462
      704        1.049        5.769            0      525.235      185.614       74.723
      705        1.017        6.019            0      536.184      178.659       77.942
      706        1.083        5.785            0      526.318      150.273       75.059
      707        0.955        5.916            0      533.411      185.559       75.762
      708        1.264        5.716            0      529.738      162.801       79.299
      709        1.223        5.741            0      527.278      187.262       75.852
      710        1.283        5.654            0      516.613      194.261       80.149
      711        1.030        5.759            0      522.276      182.718       76.071
      712        1.028        5.822            0      526.571      173.502       70.958
      713        0.990        5.769            0      523.302      167.148       74.407
      714        1.126        5.789            0      521.271      192.169       74.945
      715        1.120        5.801            0      531.700      156.377       82.098
      716        1.173        5.789            0      530.853      172.434       74.692
      717        1.202        5.683            0      522.312      165.069       74.116
      718        1.303        5.669            0      521.666      146.687       74.668
      719        1.075        5.883            0      532.477      156.194       73.261
      720        1.147        5.840            0      529.106      181.478       74.816
      721        1.008        5.827            0      526.420      163.760       73.345
      722        1.042        5.836            0      528.126      190.825       74.502
      723        1.231        5.657            0      521.307      158.509       77.784
      724        1.231        5.745            0      526.519      140.674       75.169
      725        1.222        5.712            0      527.605      148.929       79.688
      726        1.174        5.782            0      530.687      145.692       78.175
      727        1.284        5.729            0      527.666      154.865       78.896
      728        1.266        5.746            0      523.754      161.138       80.779
      729        0.948        5.915            0      530.940      174.379       73.236
      730        1.026        5.819            0      527.897      172.477       74.879
      731        0.937        5.886            0      531.512      157.902       73.482
      732        1.001        5.800            0      526.843      146.221       77.721
      733        1.241        5.710            0      525.748      150.026       82.024
      734        1.104        5.770            0      525.882      159.060       79.852
      735        0.974        5.839            0      527.659      161.655       69.665
      736        0.903        5.868            0      526.265      130.118       73.130
      737        0.929        5.860            0      528.362      156.679       73.858
      738        1.145        5.805            0      528.438      157.976       84.552
      739        1.061        5.826            0      524.626      159.003       84.550
      740        0.882        5.860            0      530.812      158.402       75.552
      741        1.041        5.893            0      529.617      141.035       74.021
      742        0.981        5.890            0      528.527      149.486       74.453
      743        0.935        5.889            0      527.723      164.316       71.009
      744        0.998        5.890            0      527.541      146.760       70.961
      745        1.022        5.918            0      531.942      126.237       74.960
      746        1.086        5.771            0      521.762      152.495       75.948
      747        1.034        5.893            0      532.231      168.405       76.127
      748        1.033        5.876            0      525.533      141.568       74.627
      749        1.203        5.719            0      525.881      175.228       76.869
      750        1.153        5.804            0      534.114      142.011       79.362
      751        1.188        5.841            0      531.494      149.667       76.728
      752        1.117        5.790            0      529.671      164.713       77.509
      753        1.222        5.741            0      524.139      169.357       76.188
      754        1.178        5.767            0      527.375      182.432       81.154
      755        1.048        5.790            0      526.635      140.648       69.694
      756        1.102        5.808            0      528.916      151.147       79.140
      757        1.205        5.768            0      528.890      160.869       72.533
      758        1.191        5.707            0      519.266      137.198       73.709
      759        1.349        5.646            0      522.595      130.825       81.327
      760        1.253        5.719            0      524.056      133.709       70.982
      761        1.086        5.757            0      525.731      161.905       73.066
      762        1.131        5.764            0      525.799      124.375       79.733
      763        1.380        5.580            0      523.002      107.942       84.251
      764        1.300        5.663            0      520.188      126.606       76.440
      765        1.195        5.686            0      524.976      119.359       77.458
      766        1.526        5.589            0      523.005      112.713       83.592
      767        1.065        5.789            0      531.525      136.825       84.282
      768        1.267        5.750            0      528.073      139.350       79.878
      769        1.409        5.650            0      525.701      122.448       83.018
      770        1.435        5.641            0      522.142      125.051       81.171
      771        1.335        5.634            0      521.511      151.645       77.119
      772        1.185        5.706            0      523.731      129.836       79.686
      773        1.383        5.708            0      525.396      130.898       77.125
      774        1.182        5.766            0      526.357      144.237       75.329
      775        1.017        5.820            0      526.117      152.703       77.452
      776        1.238        5.703            0      518.364      145.608       71.883
      777        1.139        5.836            0      526.950      159.564       86.356
      778        1.088        5.746            0      522.756      153.766       72.164
      779        0.935        5.848            0      525.508      164.867       72.716
      780        1.093        5.871            0      531.047      152.740       78.929
      781        1.103        5.790            0      525.236      158.991       74.628
      782        1.034        5.809            0      527.509      153.144       74.710
      783        1.003        5.921            0      527.378      169.277       74.227
      784        1.204        5.723            0      522.661      154.387       71.621
      785        1.196        5.679            0      520.711      172.779       79.363
      786        0.985        5.856            0      528.932      168.418       73.884
      787        1.026        5.844            0      528.551      165.399       76.250
      788        0.955        5.890            0      525.964      153.586       72.488
      789        1.082        5.812            0      527.315      170.389       71.167
      790        1.068        5.809            0      528.405      151.723       69.853
      791        1.166        5.717            0      526.674      153.281       76.414
      792        1.100        5.836            0      531.395      132.310       80.248
      793        1.094        5.777            0      526.986      151.082       76.599
      794        1.028        5.776            0      522.896      152.076       77.723
      795        1.176        5.872            0      533.568      175.238       76.474
      796        1.190        5.776            0      524.340      183.145       77.079
      797        1.040        5.927            0      530.483      160.854       74.595
      798        1.411        5.736            0      525.022      141.510       80.635
      799        1.169        5.738            0      523.128      149.802       77.274
      800        1.200        5.772            0      528.022      127.461       79.677
      801        1.295        5.663            0      521.292      137.405       82.403
      802        1.278        5.698            0      527.222      173.875       79.475
      803        0.989        5.828            0      528.932      179.477       72.226
      804        1.235        5.709            0      525.308      143.358       81.421
      805        1.387        5.679            0      520.945      159.392       80.359
      806        1.232        5.786            0      527.732      155.014       76.694
      807        1.231        5.743            0      522.069      167.956       80.360
      808        1.324        5.738            0      529.884      167.463       83.493
      809        1.362        5.708            0      524.251      147.331       83.992
      810        1.110        5.859            0      532.775      128.585       76.098
      811        1.277        5.698            0      522.220      131.542       79.245
      812        1.392        5.673            0      522.114      120.087       79.974
      813        1.211        5.731            0      527.903      146.026       79.178
      814        1.124        5.823            0      530.515      156.831       75.003
      815        1.167        5.720            0      527.589      143.196       80.701
      816        0.998        5.963            0      530.829      153.964       70.763
      817        1.078        5.889            0      532.790      141.156       75.985
      818        1.174        5.785            0      531.247      150.487       77.988
      819        1.208        5.687            0      521.955      139.313       75.285
      820        1.079        5.838            0      526.330      157.421       74.873
      821        1.201        5.770            0      526.312      136.037       77.832
      822        1.345        5.671            0      523.645      128.753       79.349
      823        1.406        5.672            0      524.109      162.893       78.099
      824        1.234        5.710            0      530.407      157.126       70.863
      825        1.100        5.715            0      526.100      155.493       71.165
      826        1.467        5.598            0      521.998      150.720       81.043
      827        1.076        5.803            0      529.758      138.164       71.063
      828        1.177        5.784            0      531.530      132.280       71.319
      829        1.081        5.829            0      529.620      160.508       81.620
      830        1.052        5.766            0      526.428      140.835       73.712
      831        1.183        5.841            0      530.827      142.092       75.515
      832        1.226        5.665            0      525.093      140.438       79.712
      833        1.384        5.626            0      521.957      132.988       80.072
      834        1.316        5.660            0      522.809      125.992       81.196
      835        1.128        5.747            0      529.749      180.554       75.398
      836        1.141        5.800            0      533.647      176.463       78.603
      837        1.192        5.821            0      532.140      122.325       80.230
      838        1.330        5.627            0      520.242      119.896       81.627
      839        0.970        5.837            0      528.107      122.472       74.782
      840        1.269        5.694            0      525.828      151.170       79.898
      841        1.424        5.570            0      520.893      140.123       82.690
      842        1.227        5.757            0      525.016      146.710       80.511
      843        1.472        5.653            0      526.757      141.873       80.997
      844        1.079        5.803            0      527.593      147.305       76.055
      845        1.169        5.721            0      526.408      156.147       80.577
      846        1.066        5.859            0      534.438      139.867       76.375
      847        1.112        5.793            0      530.987      134.396       73.667
      848        1.483        5.582            0      520.905      116.493       82.031
      849        1.314        5.716            0      525.750      160.903       80.057
      850        1.105        5.742            0      531.280      147.696       82.337
      851        1.371        5.700            0      525.743      147.468       81.855
      852        1.447        5.573            0      517.344      126.804       77.109
      853        1.070        5.809            0      529.375      161.419       73.609
      854        1.274        5.615            0      518.339      130.890       77.436
      855        1.173        5.798            0      530.747      148.832       82.029
      856        1.423        5.639            0      525.272      138.904       82.542
      857        1.323        5.671            0      523.275      128.745       81.173
      858        1.358        5.695            0      524.821      166.636       78.945
      859        1.406        5.668            0      524.589      138.210       81.237
      860        1.415        5.612            0      523.564      130.693       74.375
      861        1.156        5.749            0      523.332      138.930       79.366
      862        1.177        5.744            0      530.973      148.432       78.784
      863        1.209        5.738            0      525.955      154.421       74.039
      864        1.052        5.839            0      529.355      151.456       79.926
      865        1.095        5.812            0      531.171      167.428       78.552
      866        1.108        5.754            0      526.003      188.350       78.929
      867        1.143        5.775            0      529.921      148.614       76.232
      868        1.267        5.674            0      522.055      161.901       76.660
      869        1.268        5.698            0      524.141      147.094       81.561
      870        1.135        5.800            0      526.069      138.140       76.043
      871        0.976        5.909            0      533.844      157.630       79.883
      872        1.393        5.727            0      529.483      168.748       82.574
      873        1.219        5.732            0      525.902      138.668       77.841
      874        1.130        5.894            0      531.995      144.713       79.973
      875        1.294        5.794            0      530.035      177.346       80.206
      876        1.187        5.743            0      525.417      202.510       75.780
      877        1.117        5.778            0      524.436      192.787       73.346
      878        1.079        5.810            0      529.102      172.130       77.868
      879        1.021        5.791            0      528.054      149.352       73.488
      880        1.214        5.717            0      527.058      166.390       75.680
      881        1.022        5.763            0      525.029      144.650       70.321
      882        1.152        5.750            0      531.901      133.640       77.475
      883        1.064        5.765            0      527.281      179.255       74.400
      884        1.035        5.889            0      526.637      151.698       70.385
      885        1.244        5.716            0      528.964      150.084       82.491
      886        1.368        5.705            0      523.169      153.871       78.334
      887        0.977        5.855            0      530.858      159.068       73.130
      888        1.045        5.867            0      531.265      165.291       73.887
      889        1.155        5.766            0      524.835      164.399       74.425
      890        1.041        5.891            0      529.978      217.767       72.250
      891        1.015        5.794            0      524.574      162.005       74.615
      892        0.997        5.825            0      529.803      204.030       81.434
      893        1.089        5.837            0      532.513      168.895       81.693
      894        1.142        5.772            0      521.285      203.308       77.945
      895        1.137        5.836            0      533.022      168.263       75.978
      896        1.103        5.772            0      526.139      167.030       74.571
      897        1.250        5.705            0      524.422      127.354       82.744
      898        1.234        5.763            0      524.590      138.153       82.457
      899        1.109        5.852            0      528.388      144.437       77.593
      900        1.401        5.717            0      526.934      130.082       82.507
      901        1.457        5.664            0      525.686      139.044       82.192
      902        1.274        5.737            0      527.226      148.938       79.763
      903        1.279        5.724            0      525.166      148.236       77.541
      904        1.184        5.772            0      528.555      145.077       79.284
      905        1.325        5.675            0      526.969      129.133       86.971
      906        1.543        5.592            0      521.456      130.421       83.379
      907        1.046        5.897            0      530.839      131.107       72.101
      908        1.406        5.605            0      517.091      134.216       81.712
      909        1.231        5.763            0      528.339      119.457       79.845
      910        1.104        5.849            0      529.148      111.647       74.019
      911        1.258        5.752            0      530.733      126.629       72.481
      912        1.268        5.736            0      525.837      107.024       79.246
      913        1.412        5.662            0      522.492      122.188       82.413
      914        1.123        5.861            0      530.022      116.214       78.323
      915        1.261        5.762            0      528.038      128.708       77.454
      916        1.072        5.789            0      527.933      146.314       75.361
      917        1.219        5.715            0      526.740      156.057       76.936
      918        1.103        5.838            0      526.362      182.646       72.786
      919        1.131        5.765            0      524.453      156.316       75.960
      920        1.096        5.803            0      527.374      183.859       69.938
      921        1.018        5.808            0      525.406      181.786       76.391
      922        1.094        5.818            0      525.259      142.091       77.184
      923        1.177        5.881            0      529.652      179.250       75.473
      924        1.052        5.813            0      526.458      161.771       78.705
      925        0.952        5.865            0      529.073      171.984       74.220
      926        1.029        5.825            0      530.683      153.324       78.182
      927        0.995        5.871            0      528.174      161.198       79.327
      928        1.084        5.830            0      531.674      171.983       74.244
      929        1.009        5.816            0      521.951      176.896       76.651
      930        1.012        5.855            0      528.700      146.476       75.174
      931        0.992        5.871            0      528.098      152.318       76.537
      932        1.001        5.857            0      530.710      150.061       76.826
      933        1.131        5.849            0      531.771      138.034       67.858
      934        0.908        5.918            0      532.334      163.259       74.657
      935        1.070        5.810            0      528.591      137.299       76.475
      936        1.189        5.845            0      527.746      156.628       77.257
      937        1.041        5.808            0      522.850      158.844       75.401
      938        1.051        5.826            0      524.244      161.583       72.301
      939        1.141        5.810            0      529.296      139.594       75.339
      940        1.111        5.759            0      525.736      156.796       81.261
      941        1.071        5.756            0      523.883      140.080       76.715
      942        0.995        5.863            0      531.979      159.483       72.648
      943        0.997        5.759            0      526.542      160.875       75.503
      944        0.945        5.852            0      528.886      143.099       74.592
      945        1.080        5.798            0      527.270      148.664       71.440
      946        0.922        5.817            0      526.677      179.783       73.664
      947        1.036        5.805            0      528.749      131.332       74.720
      948        1.287        5.750            0      525.537      136.097       80.977
      949        1.225        5.743            0      522.067      130.213       80.884
      950        1.104        5.819            0      526.355      139.354       76.031
      951        1.022        5.881            0      527.402      130.744       71.930
      952        1.070        5.713            0      521.934      147.021       78.872
      953        1.120        5.745            0      524.785      172.636       74.340
      954        1.098        5.764            0      523.537      163.048       79.010
      955        1.117        5.790            0      526.876      186.369       78.185
      956        0.969        5.882            0      525.244      153.118       68.677
      957        1.193        5.697            0      519.945      182.660       78.420
      958        1.204        5.708            0      525.473      185.471       82.085
      959        1.193        5.706            0      523.546      146.009       78.412
      960        1.407        5.649            0      525.663      135.352       78.000
      961        1.201        5.825            0      530.889      131.664       77.017
      962        1.148        5.735            0      523.890      131.603       80.509
      963        1.071        5.840            0      533.867      129.610       82.305
      964        1.214        5.668            0      526.393      140.854       78.194
      965        1.085        5.761            0      528.173      117.277       72.753
      966        1.153        5.714            0      525.424      115.674       78.916
      967        1.096        5.773            0      528.184      136.854       75.499
      968        1.082        5.821            0      525.589      142.550       80.205
      969        0.905        5.950            0      534.237      167.416       77.277
      970        1.086        5.847            0      524.965      190.226       71.216
      971        1.006        5.849            0      526.939      153.445       75.405
      972        0.987        5.921            0      526.792      194.708       72.013
      973        0.966        5.859            0      530.023      142.327       74.759
      974        1.155        5.797            0      526.348      123.386       78.944
      975        1.027        5.861            0      524.850      123.745       72.768
      976        1.072        5.854            0      531.146      143.956       74.659
      977        1.222        5.767            0      525.686      139.350       78.224
      978        1.168        5.735            0      521.438      118.183       77.882
      979        1.003        5.860            0      529.798      151.640       76.433
      980        0.877        5.936            0      530.090      152.477       75.679
      981        1.214        5.766            0      528.364      136.580       75.272
      982        1.262        5.699            0      521.106      136.035       78.888
      983        1.122        5.750            0      526.582      113.146       78.493
      984        0.918        5.883            0      530.427      139.419       75.637
      985        1.127        5.842            0      530.267      166.435       77.501
      986        1.052        5.805            0      525.971      162.081       75.778
      987        0.919        5.898            0      533.687      171.299       76.832
      988        1.041        5.787            0      522.565      135.565       77.009
      989        1.157        5.683            0      519.001      157.707       78.839
      990        1.096        5.772            0      523.736      136.626       76.296
      991        1.036        5.857            0      528.479      123.932       74.889
      992        0.972        5.887            0      526.976      187.869       74.818
      993        1.166        5.770            0      521.891      150.908       80.473
      994        1.251        5.724            0      521.778      136.798       78.741
      995        1.144        5.774            0      527.648      129.592       79.093
      996        1.274        5.804            0      533.007      154.175       79.735
      997        1.068        5.814            0      527.076      137.537       78.551
      998        1.047        5.857            0      533.852      153.806       76.015
      999        1.058        5.766            0      529.066      156.474       73.259
     1000        1.001        5.881            0      533.191      187.044       75.052
