  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       218      3.882           3.983           4.258           4.078           2.378           1.628
       219      3.763           3.850           4.181           3.978           2.342           1.624
       220      3.812           3.908           4.250           4.039           2.620           1.749
       221      3.872           3.972           4.287           4.087           2.880           1.986
       222      3.910           4.021           4.273           4.091           2.638           1.487
       223      3.737           3.843           4.203           3.967           2.618           1.734
       224      3.630           3.726           4.116           3.862           2.264           1.589
       225      3.787           3.876           4.277           4.020           2.493           1.866
       226      3.863           3.962           4.317           4.089           2.261           1.809
       227      3.788           3.875           4.255           4.019           2.557           1.736
       228      3.969           4.072           4.360           4.178           2.159           1.617
       229      3.968           4.068           4.346           4.166           2.582           1.808
       230      3.972           4.081           4.304           4.157           2.548           1.619
       231      4.052           4.173           4.314           4.208           2.405           1.572
       232      4.016           4.127           4.251           4.141           2.186           1.726
       233      4.096           4.201           4.388           4.255           2.409           1.505
       234      4.123           4.228           4.398           4.286           2.748           1.783
       235      3.953           4.050           4.272           4.114           2.778           1.642
       236      3.933           4.031           4.280           4.116           2.353           1.699
       237      3.937           4.033           4.262           4.106           2.525           1.429
       238      3.923           4.017           4.317           4.134           1.881           1.186
       239      3.786           3.885           4.171           3.996           2.370           1.380
       240      3.806           3.894           4.237           4.030           2.181           1.421
       241      3.807           3.900           4.216           4.009           1.630           1.267
       242      3.981           4.070           4.390           4.178           1.982           1.202
       243      4.019           4.109           4.368           4.196           1.984           1.211
       244      4.121           4.228           4.414           4.273           1.524           1.025
       245      4.130           4.222           4.498           4.313           1.386           1.092
       246      4.041           4.151           4.377           4.219           1.309           1.089
       247      3.852           3.956           4.273           4.056           1.661           1.053
       248      3.779           3.879           4.228           4.001           1.447           1.139
       249      3.887           3.979           4.324           4.109           1.317           0.958
       250      4.044           4.140           4.433           4.241           1.283           0.899
       251      4.126           4.222           4.541           4.340           1.386           0.957
       252      3.952           4.050           4.339           4.147           1.201           0.875
       253      4.031           4.127           4.425           4.222           1.797           1.057
       254      4.021           4.126           4.425           4.213           1.588           0.914
       255      4.009           4.107           4.385           4.198           1.691           1.326
       256      4.321           4.424           4.583           4.458           1.898           1.002
       257      4.095           4.185           4.454           4.275           1.389           1.070
       258      4.097           4.200           4.409           4.262           1.510           1.111
       259      4.135           4.239           4.455           4.302           1.879           1.187
       260      3.991           4.085           4.301           4.146           1.597           1.147
       261      4.136           4.227           4.417           4.280           1.493           1.051
       262      4.201           4.304           4.442           4.324           1.705           1.050
       263      4.230           4.331           4.490           4.360           1.239           0.801
       264      4.219           4.320           4.502           4.359           1.513           0.916
       265      4.232           4.322           4.546           4.379           1.665           0.672
       266      4.266           4.363           4.552           4.404           1.731           0.662
       267      4.258           4.357           4.587           4.425           1.127           0.589
       268      4.414           4.501           4.737           4.568           1.309           0.697
       269      4.572           4.662           4.834           4.699           1.740           0.710
       270      4.229           4.319           4.579           4.404           1.527           0.464
       271      4.129           4.221           4.474           4.297           1.596           0.596
       272      4.235           4.327           4.593           4.413           1.787           0.897
       273      4.285           4.378           4.625           4.457           1.100           0.539
       274      4.405           4.489           4.742           4.565           1.745           0.876
       275      4.230           4.319           4.567           4.396           1.803           0.933
       276      4.393           4.488           4.717           4.555           2.010           0.691
       277      4.286           4.376           4.582           4.430           1.736           0.871
       278      4.336           4.422           4.679           4.500           2.124           0.504
       279      4.202           4.284           4.594           4.393           1.931           0.731
       280      4.184           4.275           4.547           4.370           1.876           0.696
       281      4.033           4.124           4.418           4.232           1.723           1.173
       282      3.983           4.066           4.424           4.201           1.638           1.200
       283      4.003           4.061           4.437           4.205           1.570           1.252
       284      4.106           4.170           4.540           4.305           1.623           0.959
       285      4.106           4.162           4.555           4.312           1.653           1.079
       286      3.945           4.001           4.441           4.164           1.652           1.193
       287      4.043           4.102           4.527           4.263           1.425           1.031
       288      4.042           4.099           4.500           4.244           1.456           1.104
       289      4.057           4.121           4.504           4.261           1.514           1.054
       290      4.254           4.322           4.647           4.433           1.576           1.098
       291      4.102           4.156           4.560           4.310           1.596           0.911
       292      4.274           4.339           4.680           4.462           1.632           1.097
       293      4.064           4.127           4.492           4.261           1.454           1.155
       294      4.118           4.176           4.603           4.335           1.556           1.282
       295      4.276           4.335           4.689           4.468           1.249           1.035
       296      4.245           4.308           4.629           4.419           1.463           1.122
       297      4.190           4.244           4.628           4.388           1.600           1.072
       298      4.040           4.097           4.455           4.216           1.760           1.078
       299      3.833           3.894           4.366           4.091           1.686           1.049
       300      4.032           4.100           4.474           4.233           2.126           1.092
       301      4.004           4.076           4.439           4.198           1.403           0.943
       302      4.114           4.182           4.525           4.297           1.875           0.910
       303      3.973           4.049           4.393           4.161           1.809           0.935
       304      4.156           4.206           4.576           4.336           1.924           1.013
       305      3.808           3.866           4.273           4.018           1.666           1.088
       306      3.788           3.849           4.217           3.985           1.586           0.912
       307      3.858           3.920           4.305           4.062           1.466           0.917
       308      4.088           4.155           4.498           4.279           1.645           0.981
       309      4.255           4.305           4.700           4.452           1.730           0.958
       310      3.986           4.050           4.396           4.171           1.467           1.001
       311      3.932           3.999           4.322           4.100           1.781           0.977
       312      4.023           4.084           4.401           4.189           1.711           1.069
       313      3.812           3.868           4.235           3.994           1.674           0.908
       314      3.907           3.972           4.288           4.082           1.904           1.023
       315      3.962           4.029           4.363           4.143           2.112           1.121
       316      3.940           4.003           4.439           4.177           1.346           0.953
       317      3.956           4.020           4.358           4.134           2.065           1.116
       318      3.976           4.039           4.393           4.153           2.122           1.109
       319      3.920           3.977           4.370           4.119           2.517           1.340
       320      3.950           4.013           4.365           4.133           1.873           1.132
       321      4.132           4.199           4.546           4.325           2.072           1.307
       322      4.071           4.137           4.508           4.285           1.949           1.213
       323      4.072           4.129           4.494           4.264           2.026           0.963
       324      3.952           4.016           4.416           4.161           2.155           1.307
       325      3.945           3.996           4.382           4.148           2.192           1.028
       326      3.854           3.922           4.310           4.073           2.088           1.141
       327      4.405           4.463           4.726           4.548           2.119           1.137
       328      4.421           4.482           4.706           4.555           2.129           1.204
       329      4.201           4.270           4.556           4.363           1.939           1.126
       330      4.248           4.312           4.604           4.413           2.161           1.302
       331      4.144           4.200           4.563           4.339           2.045           1.068
       332      4.301           4.354           4.727           4.497           2.390           1.197
       333      4.435           4.486           4.827           4.607           2.282           1.110
       334      4.357           4.408           4.744           4.530           2.271           0.987
       335      4.298           4.361           4.612           4.440           2.571           1.196
       336      4.414           4.486           4.731           4.562           2.350           1.193
       337      4.163           4.229           4.571           4.348           2.479           1.258
       338      4.075           4.137           4.495           4.281           1.791           0.977
       339      4.048           4.105           4.497           4.261           1.966           1.102
       340      3.953           4.011           4.395           4.161           2.025           0.936
       341      3.875           3.935           4.326           4.089           2.136           1.250
       342      3.810           3.871           4.302           4.055           1.704           1.074
       343      3.800           3.871           4.252           4.030           1.339           0.957
       344      3.878           3.944           4.304           4.092           1.602           0.989
       345      3.818           3.881           4.229           4.016           1.918           1.012
       346      3.834           3.900           4.286           4.049           1.760           1.114
       347      3.929           3.988           4.428           4.182           1.749           1.014
       348      4.035           4.094           4.492           4.255           2.095           0.963
       349      3.806           3.865           4.347           4.073           2.075           1.133
       350      3.829           3.890           4.301           4.052           2.188           1.135
       351      3.874           3.928           4.342           4.094           2.107           1.117
       352      3.943           4.002           4.363           4.141           1.905           0.951
       353      3.997           4.060           4.385           4.177           2.078           1.009
       354      3.962           4.022           4.353           4.141           2.075           1.007
       355      3.914           3.988           4.326           4.111           1.481           1.031
       356      3.981           4.061           4.369           4.182           1.873           1.141
       357      4.031           4.109           4.434           4.232           1.748           1.028
       358      3.812           3.890           4.261           4.035           1.957           1.071
       359      3.962           4.026           4.378           4.158           2.322           1.124
       360      3.943           4.014           4.336           4.131           2.182           1.071
       361      3.881           3.959           4.267           4.073           1.955           1.036
       362      4.041           4.108           4.427           4.219           2.486           1.135
       363      4.039           4.113           4.384           4.203           2.096           0.999
       364      4.046           4.108           4.407           4.215           2.187           0.949
       365      4.025           4.095           4.404           4.206           2.327           1.193
       366      3.967           4.030           4.409           4.186           1.755           1.025
       367      3.866           3.923           4.342           4.097           1.599           0.955
       368      4.109           4.165           4.559           4.333           1.978           1.127
       369      3.851           3.907           4.324           4.089           1.746           1.008
       370      4.016           4.088           4.429           4.224           1.744           1.079
       371      3.835           3.896           4.296           4.053           2.169           1.023
       372      3.936           3.994           4.388           4.156           1.951           0.993
       373      4.032           4.095           4.414           4.211           2.172           1.008
       374      3.872           3.937           4.312           4.087           1.930           1.093
       375      3.743           3.808           4.181           3.963           2.187           1.282
       376      3.628           3.697           4.099           3.865           2.218           1.136
       377      3.803           3.873           4.236           4.027           1.865           1.083
       378      3.985           4.063           4.337           4.170           2.350           1.150
       379      4.020           4.103           4.348           4.196           2.586           1.130
       380      4.050           4.135           4.414           4.241           2.234           1.221
       381      4.080           4.156           4.476           4.278           2.183           1.249
       382      3.944           4.016           4.384           4.171           2.256           1.125
       383      4.072           4.140           4.483           4.281           2.128           1.060
       384      4.104           4.171           4.492           4.301           2.191           1.207
       385      4.270           4.342           4.633           4.450           2.207           1.221
       386      4.188           4.268           4.527           4.364           1.892           1.023
       387      4.190           4.260           4.560           4.366           2.154           1.107
       388      4.074           4.147           4.495           4.283           2.337           1.251
       389      4.049           4.125           4.461           4.259           2.128           1.120
       390      4.110           4.180           4.455           4.278           2.844           1.297
       391      4.019           4.094           4.387           4.201           2.177           1.087
       392      3.985           4.073           4.357           4.173           2.318           1.288
       393      3.846           3.936           4.260           4.054           2.016           1.188
       394      3.873           3.956           4.269           4.071           2.369           1.311
       395      4.036           4.107           4.490           4.258           1.809           1.083
       396      3.942           4.003           4.408           4.166           2.064           1.196
       397      4.061           4.133           4.478           4.261           2.231           1.336
       398      4.095           4.178           4.473           4.279           2.220           1.203
       399      4.147           4.230           4.468           4.297           2.064           1.129
       400      4.032           4.114           4.435           4.239           2.661           1.427
       401      4.067           4.142           4.486           4.277           2.387           1.264
       402      4.040           4.110           4.461           4.239           2.178           1.116
       403      4.000           4.075           4.428           4.210           2.316           1.267
       404      3.962           4.037           4.403           4.174           2.608           1.290
       405      3.894           3.969           4.354           4.125           2.339           1.290
       406      3.938           4.019           4.381           4.155           2.294           1.261
       407      3.796           3.873           4.242           4.009           2.181           1.232
       408      4.037           4.130           4.408           4.227           2.682           1.100
       409      3.991           4.082           4.382           4.193           2.528           1.223
       410      3.988           4.067           4.413           4.207           2.639           1.264
       411      3.825           3.916           4.296           4.069           2.455           1.202
       412      4.229           4.307           4.583           4.406           2.272           1.089
       413      4.008           4.095           4.383           4.197           2.188           1.131
       414      4.008           4.100           4.372           4.194           2.358           1.036
       415      4.143           4.229           4.480           4.310           2.231           1.010
       416      3.983           4.075           4.385           4.196           2.226           0.942
       417      3.812           3.897           4.240           4.035           2.171           1.144
       418      3.836           3.926           4.278           4.069           2.360           1.097
       419      3.937           4.033           4.347           4.164           2.946           1.266
       420      3.945           4.040           4.338           4.150           2.614           1.214
       421      4.080           4.179           4.468           4.295           2.387           1.275
       422      3.902           3.998           4.282           4.106           2.390           1.138
       423      3.863           3.967           4.219           4.057           2.717           1.221
       424      3.986           4.085           4.342           4.178           2.430           1.139
       425      3.970           4.067           4.335           4.170           2.776           1.109
       426      3.983           4.076           4.366           4.185           2.509           1.149
       427      4.066           4.168           4.415           4.259           2.602           1.201
       428      3.816           3.915           4.221           4.024           2.192           1.239
       429      3.857           3.955           4.284           4.085           2.335           1.332
       430      3.857           3.949           4.282           4.084           2.285           1.081
       431      4.103           4.198           4.467           4.297           2.051           1.097
       432      4.105           4.198           4.480           4.308           2.056           1.149
       433      3.846           3.941           4.296           4.095           1.774           0.888
       434      3.877           3.976           4.247           4.082           1.778           1.004
       435      3.857           3.962           4.243           4.072           1.620           1.091
       436      3.792           3.887           4.197           4.007           2.090           1.007
       437      3.958           4.060           4.321           4.158           2.029           0.923
       438      3.911           4.015           4.265           4.107           2.043           0.972
       439      3.925           4.022           4.261           4.087           2.066           1.089
       440      3.797           3.889           4.180           3.986           2.016           0.982
       441      3.873           3.957           4.241           4.058           2.101           1.002
       442      3.681           3.767           4.072           3.868           2.484           1.136
       443      3.822           3.917           4.156           3.982           2.435           1.048
       444      3.811           3.922           4.118           3.973           2.404           1.212
       445      3.928           4.036           4.259           4.109           2.127           0.956
       446      3.929           4.038           4.258           4.112           2.451           1.069
       447      3.980           4.082           4.320           4.166           2.289           1.132
       448      4.060           4.154           4.427           4.256           2.191           1.164
       449      4.195           4.295           4.506           4.370           2.258           1.060
       450      4.135           4.253           4.448           4.324           2.498           1.221
       451      3.994           4.103           4.355           4.204           2.380           1.038
       452      3.984           4.092           4.296           4.174           1.994           1.137
       453      3.978           4.080           4.300           4.165           2.483           1.074
       454      4.033           4.123           4.325           4.192           2.571           1.098
       455      4.076           4.160           4.366           4.226           2.385           1.079
       456      4.128           4.211           4.413           4.271           2.760           1.336
       457      3.784           3.868           4.144           3.967           2.188           1.347
       458      4.056           4.141           4.351           4.206           2.380           1.122
       459      4.080           4.165           4.366           4.221           2.267           1.287
       460      3.921           4.003           4.269           4.081           2.224           1.019
       461      4.143           4.224           4.433           4.269           2.365           1.252
       462      4.062           4.137           4.399           4.215           2.042           1.134
       463      4.127           4.206           4.500           4.315           2.124           1.083
       464      4.252           4.338           4.597           4.428           2.464           1.190
       465      4.244           4.327           4.563           4.411           2.237           1.207
       466      4.214           4.295           4.584           4.400           2.447           1.236
       467      4.231           4.309           4.672           4.454           2.334           1.083
       468      4.120           4.204           4.548           4.348           2.134           1.278
       469      4.263           4.355           4.637           4.464           2.348           1.498
       470      4.211           4.303           4.592           4.416           2.085           1.302
       471      4.063           4.163           4.442           4.265           1.940           1.140
       472      4.185           4.290           4.506           4.362           2.465           1.260
       473      4.088           4.191           4.420           4.275           2.445           1.320
       474      4.118           4.216           4.399           4.258           2.735           1.428
       475      4.129           4.208           4.461           4.300           2.616           1.425
       476      3.927           4.006           4.297           4.104           2.575           1.330
       477      3.883           3.978           4.224           4.058           2.411           1.168
       478      4.123           4.209           4.459           4.292           2.748           1.187
       479      4.166           4.255           4.454           4.311           3.021           1.514
       480      4.072           4.153           4.373           4.209           2.670           1.215
       481      3.984           4.072           4.356           4.162           2.250           1.416
       482      3.856           3.938           4.275           4.063           2.535           1.252
       483      4.024           4.119           4.363           4.192           2.564           1.231
       484      4.064           4.155           4.401           4.239           3.025           1.473
       485      4.148           4.230           4.442           4.303           2.508           1.353
       486      4.208           4.282           4.527           4.373           2.606           1.131
       487      4.047           4.130           4.427           4.246           2.421           1.164
       488      4.119           4.206           4.459           4.307           2.846           1.145
       489      4.204           4.285           4.560           4.388           2.618           1.160
       490      4.237           4.324           4.530           4.391           2.430           1.159
       491      4.347           4.430           4.668           4.519           2.217           1.089
       492      4.028           4.109           4.399           4.218           2.317           0.964
       493      4.018           4.100           4.414           4.235           2.387           1.062
       494      4.004           4.073           4.382           4.200           2.093           1.073
       495      4.017           4.092           4.360           4.196           2.184           1.073
       496      3.973           4.048           4.318           4.149           2.638           1.135
       497      4.121           4.196           4.483           4.316           2.167           1.016
       498      4.143           4.222           4.504           4.334           2.381           1.121
       499      4.146           4.227           4.467           4.307           1.891           0.987
       500      4.167           4.254           4.452           4.314           2.626           1.203
       501      4.118           4.203           4.439           4.289           2.572           1.087
       502      4.006           4.092           4.348           4.170           2.696           1.246
       503      4.174           4.247           4.522           4.347           2.830           1.247
       504      4.448           4.525           4.728           4.596           2.797           1.278
       505      4.474           4.548           4.777           4.629           2.941           1.120
       506      4.297           4.381           4.596           4.448           2.884           1.199
       507      4.407           4.495           4.733           4.582           2.686           1.314
       508      4.380           4.454           4.705           4.550           2.848           1.208
       509      4.404           4.477           4.773           4.592           2.681           1.268
       510      4.436           4.508           4.751           4.595           2.853           1.276
